Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20
Q96KP4,"Cytosolic non-specific dipeptidase, EC 3.4.13.18 (CNDP dipeptidase 2) (Glutamate carboxypeptidase-like protein 1) (Peptidase A) (Threonyl dipeptidase)",CNDP2,0.4777926792,0.4756677352,0.5201282971,0.5045447253,0.4362833143,0.4136407791,0.4059926024,0.3941681127,0.4310626921,0.4277195072,0.4828984756,0.4805784613,0.3793425552,0.388747084,0.3601516686,0.3659236392,0.3603475599,0.3659236392,0.3939762233,0.3724847164
Q96M27,Protein PRRC1 (Proline-rich and coiled-coil-containing protein 1),PRRC1,0.4054706531,0.4084127173,0.5263924588,0.5365047208,0.5169886483,0.3823468552,0.4169601061,0.3948309519,0.4103764536,0.4203449525,0.3902498241,0.3760595538,0.3669063283,0.3161578494,0.4251683534,0.3943296089,0.4251683534,0.3943296089,0.4098166908,0.3976171076
Q96NY7,Chloride intracellular channel protein 6 (Parchorin),CLIC6,0.4952099744,0.4543066516,0.5544075372,0.5382578405,0.4518079853,0.4317263009,0.4570245029,0.4510585906,0.2774200546,0.3590359396,0.4709542345,0.4616062464,0.3417040197,0.3429705921,0.3202171305,0.3357058863,0.3194874378,0.3357058863,0.3879070806,0.2733750883
Q96P63,Serpin B12,SERPINB12,0.3733990257,0.3560700816,0.3669960135,0.338432819,0.4118794502,0.4077539314,0.3999258576,0.3818644189,0.5494935788,0.548164001,0.3823502415,0.3633209729,0.4021864716,0.4458421242,0.5023009024,0.5002264449,0.5023009024,0.5002264449,0.377836942,0.3437302996
Q96QK1,"Vacuolar protein sorting-associated protein 35, hVPS35 (Maternal-embryonic 3) (Vesicle protein sorting 35)",VPS35,0.5218729511,0.5116891667,0.4138293848,0.51474226,0.4094144927,0.420911847,0.5356371653,0.5089899913,0.4191400001,0.4054353023,0.3934657155,0.4102188888,0.3455950641,0.3468387535,0.3753744472,0.3367741175,0.3753744472,0.3372010778,0.3680319595,0.3619654849
Q96SQ9,"Cytochrome P450 2S1, EC 1.14.14.- (CYPIIS1) (Hydroperoxy icosatetraenoate dehydratase, EC 4.2.1.152) (Thromboxane-A synthase, EC 5.3.99.5)",CYP2S1,0.3948235636,0.3922894952,0.5618867589,0.5274417961,0.3527436614,0.3346102186,0.3974095551,0.3982183637,0.5356235689,0.5383222312,0.4357631094,0.4612622308,0.366911459,0.39344627,0.4290538566,0.4098166908,0.4290538566,0.4098166908,0.45519473,0.3854171878
Q96TA1,"Protein Niban 2 (Meg-3) (Melanoma invasion by ERK, MINERVA) (Niban-like protein 1) (Protein FAM129B)",NIBAN2,0.4344414842,0.4305579307,0.4693942868,0.4491989055,0.4270548722,0.3810585798,0.438300205,0.4048850826,0.4147482989,0.4250637378,0.4296114133,0.4443970536,0.310483414,0.3211143929,0.3306227677,0.3155343116,0.3306227677,0.3155343116,0.3832031231,0.3307910557
Q99102,"Mucin-4, MUC-4 (Ascites sialoglycoprotein, ASGP) (Pancreatic adenocarcinoma mucin) (Testis mucin) (Tracheobronchial mucin) [Cleaved into: Mucin-4 alpha chain (Ascites sialoglycoprotein 1, ASGP-1); Mucin-4 beta chain (Ascites sialoglycoprotein 2, ASGP-2) ]",MUC4,0.5574698145,0.5021788935,0.4621275897,0.3067497291,0.5137133944,0.4405713234,0.5359612737,0.4425481944,0.3859224622,0.4188472918,0.4098166908,0.4054579289,0.3755736735,0.3938682214,0.4128996449,0.4028810701,0.4128996449,0.4028810701,0.4032055376,0.3578499709
Q99426,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),TBCB,0.4061914183,0.3714846855,0.5655768839,0.4257347862,0.4008011652,0.3804792592,0.3801583929,0.3559155824,0.3985406762,0.4184705502,0.5336501868,0.4121495319,0.3241109968,0.4179582386,0.4174123288,0.4098166908,0.4174123288,0.4098166908,0.432285113,0.4111570248
Q99436,"Proteasome subunit beta type-7, EC 3.4.25.1 (Macropain chain Z) (Multicatalytic endopeptidase complex chain Z) (Proteasome subunit Z)",PSMB7,0.4325647138,0.4190375394,0.468915333,0.4621439984,0.4614998863,0.4603550149,0.4006011781,0.3982188767,0.3968156216,0.3751591104,0.4508542335,0.4388183576,0.3569554792,0.2682119816,0.3596081669,0.3579494109,0.3587265148,0.3606710525,0.4098166908,0.3874684544
Q99439,"Calponin-2 (Calponin H2, smooth muscle) (Neutral calponin)",CNN2,0.3838707339,0.4157649169,0.5568843467,0.4889810608,0.3638573909,0.3819424028,0.4170361948,0.4044599502,0.4231059532,0.4151734313,0.4408968683,0.5579751403,0.3794497875,0.3222539284,0.3516504564,0.3635452597,0.3516504564,0.3635644165,0.4324193297,0.4043629212
Q99460,26S proteasome non-ATPase regulatory subunit 1 (26S proteasome regulatory subunit RPN2) (26S proteasome regulatory subunit S1) (26S proteasome subunit p112),PSMD1,0.4426845179,0.3892713422,0.4751544568,0.463019763,0.4480950799,0.4551695381,0.4317046492,0.4100347982,0.4341058317,0.4095985833,0.4394463079,0.4583741932,0.3327584862,0.3219465976,0.2845987693,0.3088562537,0.2845987693,0.3088562537,0.3576173949,0.325836308
Q99497,"Parkinson disease protein 7 (Maillard deglycase) (Oncogene DJ1) (Parkinsonism-associated deglycase) (Protein DJ-1, DJ-1) (Protein/nucleic acid deglycase DJ-1, EC 3.1.2.-, EC 3.5.1.-, EC 3.5.1.124)",PARK7,0.4260818802,0.4321087457,0.5114200085,0.5113361724,0.4314612473,0.4173042242,0.4065951555,0.3974349522,0.4131984074,0.4023310044,0.4645636002,0.4596257839,0.4011223065,0.413038226,0.3893881177,0.384526031,0.3893881177,0.384526031,0.3841531294,0.3627395071
Q99536,"Synaptic vesicle membrane protein VAT-1 homolog, EC 1.-.-.-",VAT1,0.5188216536,0.4905222813,0.5188369432,0.5082839513,0.5101188036,0.4812860405,0.4628813872,0.4415049114,0.4056960974,0.396873291,0.4317279941,0.4014064978,0.3164686691,0.3257233806,0.3371682988,0.2900968102,0.3460951565,0.3004521663,0.4139372841,0.3401337592
Q99584,Protein S100-A13 (S100 calcium-binding protein A13),S100A13,0.4373194496,0.4290566785,0.5861253622,0.5405809846,0.3963263438,0.3640237806,0.3699825099,0.3729435578,0.3450798873,0.3157399,0.516584244,0.4978635376,0.3815391754,0.4098166908,0.4027957974,0.4279574192,0.4045142847,0.4279574192,0.4730532682,0.4191202468
Q99613,"Eukaryotic translation initiation factor 3 subunit C, eIF3c (Eukaryotic translation initiation factor 3 subunit 8) (eIF3 p110)",EIF3C,0.4438087126,0.4860420237,0.4237309276,0.4175429572,0.3317770285,0.3170514177,0.4498725193,0.429590326,0.2500590419,0.3937773769,0.4098166908,0.4152524959,0.3167461584,0.303736181,0.2496638729,0.2595897867,0.3070265962,0.2595897867,0.308952968,0.3823556576
Q99623,Prohibitin-2 (B-cell receptor-associated protein BAP37) (D-prohibitin) (Repressor of estrogen receptor activity),PHB2,0.3927804036,0.3740018225,0.4685378138,0.4505187863,0.3956498167,0.3792110545,0.4025328986,0.3834005023,0.4150001665,0.4128971821,0.4594996193,0.4641273341,0.4174050431,0.4210565849,0.4175887233,0.4066466168,0.4175887233,0.4066466168,0.4067361994,0.3833953716
Q99685,"Monoglyceride lipase, MGL, EC 3.1.1.23 (HU-K5) (Lysophospholipase homolog) (Lysophospholipase-like) (Monoacylglycerol lipase, MAGL)",MGLL,0.3907222619,0.3780879374,0.5701639633,0.5367750077,0.4262886952,0.4118002277,0.3869849342,0.4060811075,0.4793874645,0.4801196199,0.4495099144,0.4124632249,0.395389424,0.4177942604,0.4100979575,0.409535424,0.4100979575,0.409535424,0.3766124415,0.3699015469
Q99714,"3-hydroxyacyl-CoA dehydrogenase type-2, EC 1.1.1.35 (17-beta-estradiol 17-dehydrogenase, EC 1.1.1.62) (2-methyl-3-hydroxybutyryl-CoA dehydrogenase, MHBD) (3-alpha-(17-beta)-hydroxysteroid dehydrogenase (NAD(+)), EC 1.1.1.239) (3-hydroxy-2-methylbutyryl-CoA dehydrogenase, EC 1.1.1.178) (3-hydroxyacyl-CoA dehydrogenase type II) (3alpha(or 20beta)-hydroxysteroid dehydrogenase, EC 1.1.1.53) (7-alpha-hydroxysteroid dehydrogenase, EC 1.1.1.159) (Endoplasmic reticulum-associated amyloid beta-peptide-binding protein) (Mitochondrial ribonuclease P protein 2, Mitochondrial RNase P protein 2) (Short chain dehydrogenase/reductase family 5C member 1) (Short-chain type dehydrogenase/reductase XH98G2) (Type II HADH)",HSD17B10,0.4277732773,0.4116501578,0.4265873599,0.416160892,0.3856810613,0.376458263,0.4419902273,0.4166068552,0.4193651366,0.4224689215,0.4010589933,0.4053211949,0.3805188268,0.3762957214,0.4122669743,0.4079832237,0.4122669743,0.4079832237,0.3837722239,0.3666480985
Q99729,"Heterogeneous nuclear ribonucleoprotein A/B, hnRNP A/B (APOBEC1-binding protein 1, ABBP-1)",HNRNPAB,0.5150273748,0.5113046184,0.4770452854,0.4025835903,0.4083002517,0.410148136,0.4671466671,0.4672432275,0.4252707628,0.4098166908,0.3334838177,0.4106961153,0.3156530303,0.3172409598,0.2696583349,0.308908523,0.2696583349,0.3094561261,0.3767552811,0.3621033476
Q99733,"Nucleosome assembly protein 1-like 4 (Nucleosome assembly protein 2, NAP-2)",NAP1L4,0.4928147949,0.4115658599,0.5305396294,0.4842676114,0.4857871289,0.4762187246,0.3887986479,0.3975521894,0.4098166908,0.4223984806,0.4461376543,0.3720920616,0.3214777001,0.3602242684,0.3367079504,0.3318919761,0.3374128872,0.3318919761,0.2618948193,0.2287257668
Q99735,"Microsomal glutathione S-transferase 2, Microsomal GST-2, EC 2.5.1.18 (Glutathione peroxidase MGST2, EC 1.11.1.-) (Leukotriene C4 synthase MGST2, EC 4.4.1.20) (Microsomal glutathione S-transferase II, Microsomal GST-II)",MGST2,0.3687270198,0.3629000477,0.4436771606,0.423221446,0.400040697,0.3868167488,0.388929892,0.3771479873,0.4625273667,0.4176353104,0.4103058547,0.4121920144,0.3799558316,0.3961491395,0.4098166908,0.4123062244,0.4098166908,0.4123062244,0.4210798785,0.4003811723
Q99798,"Aconitate hydratase, mitochondrial, Aconitase, EC 4.2.1.3 (Citrate hydro-lyase)",ACO2,0.4248700527,0.4157209317,0.4402765116,0.4180542859,0.3652646994,0.3574460797,0.3961999337,0.38593611,0.4213580668,0.4025686086,0.450053942,0.4338535536,0.4064097822,0.4078425904,0.4098166908,0.4139127592,0.4098166908,0.4139127592,0.3953231943,0.3808850071
Q99805,Transmembrane 9 superfamily member 2 (p76),TM9SF2,0.4036090696,0.3783857763,0.4679242296,0.4433895831,0.4584632627,0.4379646551,0.4121687722,0.4074646094,0.3993985859,0.3919366548,0.4262433957,0.344696673,0.3897807212,0.3901110378,0.4316965427,0.4224681006,0.4316965427,0.4224681006,0.388651755,0.3863644748
Q99828,"Calcium and integrin-binding protein 1, CIB (Calcium- and integrin-binding protein, CIBP) (Calmyrin) (DNA-PKcs-interacting protein) (Kinase-interacting protein, KIP) (SNK-interacting protein 2-28, SIP2-28)",CIB1,0.4818800766,0.4249872386,0.5386687608,0.3393068905,0.4381656259,0.4178768652,0.4865042,0.4157142618,0.4098166908,0.4620097785,0.4275271561,0.3842222403,0.3721928291,0.3541114119,0.3705866022,0.3699470052,0.3705866022,0.3699470052,0.4091923594,0.3713099328
Q99832,"T-complex protein 1 subunit eta, TCP-1-eta (CCT-eta) (HIV-1 Nef-interacting protein) [Cleaved into: T-complex protein 1 subunit eta, N-terminally processed ]",CCT7,0.4820217362,0.468887781,0.4774306547,0.4609902507,0.4511581268,0.4175388013,0.4363791564,0.4116456427,0.4296975069,0.4040510309,0.4207061047,0.4079877388,0.3443506564,0.3373951285,0.2951212846,0.2946854803,0.3044783029,0.3024970194,0.4069619003,0.385895218
Q99873,"Protein arginine N-methyltransferase 1, EC 2.1.1.319 (Histone-arginine N-methyltransferase PRMT1) (Interferon receptor 1-bound protein 4)",PRMT1,0.4098166908,0.3800319717,0.5099115221,0.5050470753,0.4087679582,0.3890072634,0.4294247059,0.4222409631,0.4803781062,0.4682090365,0.4384094383,0.4125729199,0.382976396,0.3871938576,0.3892093117,0.3773331041,0.3892093117,0.3773331041,0.4733398709,0.4013426715
Q9BPW9,"Dehydrogenase/reductase SDR family member 9, EC 1.1.1.209, EC 1.1.1.53 (3-alpha hydroxysteroid dehydrogenase, 3-alpha-HSD) (NADP-dependent retinol dehydrogenase/reductase) (RDH-E2) (RDHL) (Retinol dehydrogenase 15, EC 1.1.1.105) (Short chain dehydrogenase/reductase family 9C member 4) (Short-chain dehydrogenase/reductase retSDR8) (Tracheobronchial epithelial cell-specific retinol dehydrogenase, RDH-TBE)",DHRS9,0.4576019667,0.4032988143,0.5324367687,0.5181325963,0.4817191769,0.4631497245,0.442089507,0.4301222802,0.4791885974,0.4490587852,0.3826487475,0.3683431384,0.3322690656,0.3150541264,0.3683212815,0.3827137026,0.3683212815,0.3827137026,0.4163345672,0.3652894295
Q9BPX5,"Actin-related protein 2/3 complex subunit 5-like protein (Arp2/3 complex 16 kDa subunit 2, ARC16-2)",ARPC5L,0.538521201,0.4740616623,0.5197254833,0.4744110651,0.372786147,0.3304584304,0.3921891381,0.4409664924,0.3880880415,0.3795302887,0.4198382414,0.4502310548,0.3869751858,0.3845599451,0.4119197777,0.3827818387,0.4119197777,0.3827818387,0.4465674044,0.4077136038
Q9BR76,Coronin-1B (Coronin-2),CORO1B,0.4471458432,0.4373634873,0.4814937325,0.4610800899,0.4177567035,0.3941032089,0.4076910286,0.4078948212,0.4161765407,0.4117385603,0.4324523508,0.4213840283,0.3553347836,0.3625680893,0.3502186231,0.3362708312,0.3517289053,0.3362708312,0.4294411243,0.394142305
Q9BRA2,"Thioredoxin domain-containing protein 17 (14 kDa thioredoxin-related protein, TRP14) (Protein 42-9-9) (Thioredoxin-like protein 5)",TXNDC17,0.4221849868,0.3980985611,0.4987835292,0.4800887843,0.4142774003,0.3977567517,0.4269365575,0.4144256785,0.4201984701,0.3852278125,0.4316410282,0.4289325148,0.3768820615,0.3810736641,0.3950951333,0.3983692585,0.3950951333,0.3983692585,0.4145886305,0.4053559812
Q9BRF8,"Serine/threonine-protein phosphatase CPPED1, EC 3.1.3.16 (Calcineurin-like phosphoesterase domain-containing protein 1) (Complete S-transactivated protein 1)",CPPED1,0.4155801444,0.4803418832,0.5015032788,0.4879248996,0.380262752,0.3649482358,0.4276883637,0.4148942682,0.3577705472,0.3522555236,0.5049472312,0.4548429671,0.3753248331,0.3670492705,0.4047391133,0.3860178939,0.4047391133,0.3860178939,0.4402747671,0.4290753031
Q9BS26,"Endoplasmic reticulum resident protein 44, ER protein 44, ERp44 (Thioredoxin domain-containing protein 4)",ERP44,0.4463136385,0.4294515909,0.4599935035,0.4427990872,0.3366536864,0.3306448812,0.3942504609,0.3892774478,0.4211883421,0.3768032021,0.4351568621,0.4161830054,0.373181829,0.3938143487,0.4098166908,0.4218341986,0.4098166908,0.4218341986,0.3900190438,0.388116158
Q9BS40,"Latexin (Endogenous carboxypeptidase inhibitor, ECI) (Protein MUM) (Tissue carboxypeptidase inhibitor, TCI)",LXN,0.4372273689,0.4343908952,0.5011581345,0.4940830605,0.4090688866,0.3963050625,0.3824760984,0.3740891989,0.3805151327,0.3637813535,0.459565857,0.4437708991,0.4185228757,0.4105644949,0.3838906411,0.3678408911,0.3838906411,0.3678408911,0.4408917376,0.4185096384
Q9BSH5,Haloacid dehalogenase-like hydrolase domain-containing protein 3,HDHD3,0.4412157433,0.4238993182,0.4348121796,0.4208057948,0.389407244,0.377676581,0.411622811,0.3983009684,0.4033786485,0.3915070586,0.4169896591,0.4160423208,0.3556498105,0.3607234886,0.4098166908,0.4047875475,0.4098166908,0.4047875475,0.4134235952,0.3931579229
Q9BSJ8,"Extended synaptotagmin-1, E-Syt1 (Membrane-bound C2 domain-containing protein)",ESYT1,0.6217135033,0.5935419889,0.450773014,0.4426064282,0.3974821141,0.3865802637,0.4553438804,0.4610460731,0.5021276376,0.4382591591,0.4198843666,0.3997490149,0.3706386791,0.3660662736,0.390083537,0.3929876339,0.390083537,0.3929876339,0.3950615783,0.390883726
Q9BT78,"COP9 signalosome complex subunit 4, SGN4, Signalosome subunit 4 (JAB1-containing signalosome subunit 4)",COPS4,0.4302430576,0.4054604942,0.4382381744,0.4660588494,0.4111232426,0.3869314575,0.4098166908,0.4029602886,0.420455058,0.4348629738,0.4199373671,0.4102490062,0.3833783376,0.3814645682,0.3659678149,0.3746681956,0.3659678149,0.3747039311,0.4033751596,0.4046444
Q9BTT0,"Acidic leucine-rich nuclear phosphoprotein 32 family member E (LANP-like protein, LANP-L)",ANP32E,0.5225111628,0.4513026594,0.5358786689,0.5201130587,0.4065433388,0.3798232022,0.4129251959,0.4098166908,0.3715666746,0.355589781,0.4946730433,0.5113504871,0.3815863782,0.3738629849,0.3742632846,0.3748720973,0.3742632846,0.3748720973,0.4887974319,0.419556828
Q9BUJ2,"Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Adenovirus early region 1B-associated protein 5) (E1B-55 kDa-associated protein 5, E1B-AP5)",HNRNPUL1,0.477234199,0.4650845234,0.4442230705,0.4659939969,0.3927212976,0.3654369893,0.4534253458,0.3216663057,0.4301331333,0.4011134304,0.4098166908,0.3989462093,0.3861150699,0.3857348827,0.4322107959,0.3836064499,0.4322107959,0.3836064499,0.4855541937,0.4115115767
Q9BUR5,MICOS complex subunit MIC26 (Apolipoprotein O) (MICOS complex subunit MIC23) (Protein FAM121B),APOO,0.4494149093,0.4221450697,0.4772174215,0.4456534672,0.3815236293,0.3699799958,0.4050768694,0.3617466079,0.4363130726,0.4134351394,0.4273492736,0.4424918076,0.3925530609,0.4061982422,0.4249191538,0.4042898151,0.4249191538,0.4042898151,0.4021041234,0.3739741679
Q9BUT1,"3-hydroxybutyrate dehydrogenase type 2, EC 1.1.1.-, EC 1.1.1.30 (Dehydrogenase/reductase SDR family member 6) (Oxidoreductase UCPA) (R-beta-hydroxybutyrate dehydrogenase) (Short chain dehydrogenase/reductase family 15C member 1)",BDH2,0.4418939235,0.4186301593,0.4197439385,0.4049058621,0.4275326973,0.4107064623,0.3493823138,0.3910802843,0.3989495955,0.4242642158,0.4703771811,0.4824554369,0.4468085489,0.4493303035,0.4055616723,0.4089269193,0.4055616723,0.4089269193,0.4053294554,0.3789954612
Q9BVC6,"Transmembrane protein 109 (Mitsugumin-23, Mg23)",TMEM109,0.4315776636,0.4299847766,0.4490748957,0.44536394,0.4125893382,0.3929191386,0.4044392734,0.4118155213,0.4246763163,0.4187256935,0.4183352448,0.4253733775,0.3955287314,0.4078178603,0.4076374637,0.4062232288,0.4076374637,0.4062232288,0.4010522721,0.3982945037
Q9BVK6,"Transmembrane emp24 domain-containing protein 9 (GMP25) (Glycoprotein 25L2) (p24 family protein alpha-2, p24alpha2) (p25)",TMED9,0.3449393052,0.3279594561,0.4282887619,0.4187342105,0.4040068553,0.385045928,0.3904736266,0.3862602696,0.4089982364,0.421923576,0.4298325991,0.4510572052,0.3787219932,0.3794624604,0.4413153822,0.4098166908,0.4413153822,0.4098166908,0.4479965185,0.416323177
Q9BVM2,Protein DPCD,DPCD,0.6108387633,0.6056289156,0.6150182574,0.5835195661,0.3895325478,0.3783050699,0.4234183634,0.3936820784,0.4191134742,0.375007446,0.5285199681,0.531765669,0.4707858953,0.4005199073,0.3713652421,0.3566111044,0.3713652421,0.3566111044,0.5335548578,0.3294832835
Q9BW19,Kinesin-like protein KIFC1 (Kinesin-like protein 2) (Kinesin-related protein HSET),KIFC1,0.2306429674,0.3037430049,0.3966824414,0.269015608,0.5330343451,0.4066497466,0.3533521855,0.3354773828,0.4399117678,0.4409571031,0.4419233931,0.4517317747,0.4064345637,0.4122981692,0.4088981359,0.4107352457,0.4088981359,0.4107352457,0.4645940768,0.3702712161
Q9BW30,Tubulin polymerization-promoting protein family member 3 (TPPP/p20),TPPP3,0.4936707036,0.4823885322,0.5341013834,0.5134135544,0.3899264853,0.3749789191,0.3398199636,0.3168749205,0.4326461898,0.3985073264,0.4679304377,0.4685481779,0.4073240786,0.4082355018,0.4139363606,0.4002797891,0.4139363606,0.399608792,0.4113978797,0.3862802795
Q9BW83,Intraflagellar transport protein 27 homolog (Putative GTP-binding protein RAY-like) (Rab-like protein 4),IFT27,0.4548435827,0.4512138978,0.5903704271,0.5606547676,0.4504290882,0.4214419213,0.4091728866,0.3928483345,0.4347920671,0.4402627612,0.4098358797,0.4098166908,0.3667369564,0.3590822701,0.3576475123,0.3701842919,0.3576475123,0.3726104803,0.3969957103,0.3738940772
Q9BWM7,Sideroflexin-3,SFXN3,0.4098166908,0.4211016328,0.4501379833,0.4421264482,0.2994486977,0.2807078789,0.3149663909,0.3444835103,0.4030204208,0.4122126399,0.3682626885,0.405942783,0.3864133706,0.4171151568,0.4197536869,0.419872412,0.4197536869,0.419872412,0.334355529,0.3280640205
Q9BX68,"Adenosine 5'-monophosphoramidase HINT2, EC 3.9.1.- (HINT-3) (HIT-17kDa) (Histidine triad nucleotide-binding protein 2, mitochondrial, HINT-2) (PKCI-1-related HIT protein)",HINT2,0.4202462372,0.4015607276,0.4413104566,0.4398088966,0.4176700967,0.3775966185,0.3895313164,0.3490648241,0.3304811082,0.3661300486,0.4235280585,0.424451898,0.3682863925,0.4173201808,0.4098166908,0.4171174143,0.4098166908,0.416743897,0.3700643964,0.3413537446
Q9BZQ8,Protein Niban 1 (Cell growth-inhibiting gene 39 protein) (Protein FAM129A),NIBAN1,0.3843811391,0.3195349484,0.4943725364,0.4766271821,0.4405818414,0.4204559302,0.4451697418,0.437312847,0.4014799185,0.3864702705,0.471999262,0.4769038312,0.3561298931,0.3724548556,0.3426537182,0.3392729764,0.3426537182,0.3392729764,0.4326936491,0.418153463
Q9BZZ5,"Apoptosis inhibitor 5, API-5 (Antiapoptosis clone 11 protein, AAC-11) (Cell migration-inducing gene 8 protein) (Fibroblast growth factor 2-interacting factor, FIF) (Protein XAGL)",API5,0.4141565716,0.405345258,0.5280043295,0.4939997887,0.4174014516,0.4054768099,0.4189461097,0.4156262184,0.4211175381,0.3914583166,0.4982838472,0.3701637273,0.3584030638,0.35892332,0.3116211538,0.3348792806,0.3116211538,0.3346236547,0.4191229148,0.3911134289
Q9GZT8,NIF3-like protein 1 (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 1 protein),NIF3L1,0.43054613,0.4086348267,0.4843649414,0.4700480447,0.4086687922,0.3745431661,0.4313656105,0.4070774518,0.4079798142,0.4009690259,0.4252249454,0.4408597218,0.3795481949,0.3887224565,0.4030065165,0.4109645894,0.4030065165,0.4109645894,0.3929237562,0.2368424307
Q9H008,"Phospholysine phosphohistidine inorganic pyrophosphate phosphatase, hLHPP, EC 3.1.3.-, EC 3.6.1.1",LHPP,0.4256088267,0.4128571111,0.5004946282,0.4495581593,0.367600465,0.3813027,0.4268257337,0.4388250788,0.40417109,0.3754826031,0.5112737827,0.4881889784,0.3967468185,0.4039499555,0.4028691155,0.4067762704,0.4028691155,0.4067762704,0.459354163,0.4259375014
Q9H0D6,"5'-3' exoribonuclease 2, EC 3.1.13.- (DHM1-like protein, DHP protein)",XRN2,0.5195124553,0.5073170136,0.4507924595,0.5097877688,0.4194359736,0.4015704206,0.4213807446,0.4014942333,0.4218741158,0.4187840812,0.4230256572,0.4098166908,0.3716357342,0.3709665842,0.398833641,0.3797996521,0.398833641,0.3797996521,0.376982983,0.3935749664
Q9H0P0,"Cytosolic 5'-nucleotidase 3A, EC 3.1.3.5 (7-methylguanosine phosphate-specific 5'-nucleotidase, 7-methylguanosine nucleotidase, EC 3.1.3.91) (Cytosolic 5'-nucleotidase 3) (Cytosolic 5'-nucleotidase III, cN-III) (Pyrimidine 5'-nucleotidase 1, P5'N-1, P5N-1, PN-I) (Uridine 5'-monophosphate hydrolase 1) (p36)",NT5C3A,0.4473809205,0.4236294754,0.5321184582,0.4439622241,0.4084781854,0.3754335019,0.3935694557,0.3894387243,0.3965431581,0.3945068869,0.5001181864,0.4502508595,0.3906835761,0.4271166975,0.3870975025,0.4098166908,0.3870975025,0.4098166908,0.3992605179,0.4285209788
Q9H0U4,"Ras-related protein Rab-1B, EC 3.6.5.2",RAB1B,0.4353024723,0.4106667504,0.524007079,0.5025701632,0.4179829279,0.3983060102,0.4242770427,0.3917975606,0.4190710735,0.3971247922,0.4748835029,0.4721990014,0.3896776449,0.3934462427,0.3555698738,0.3597721483,0.3555698738,0.3597721483,0.4098166908,0.3920310089
Q9H0W9,"Ester hydrolase C11orf54, EC 3.1.-.-",C11orf54,0.4779778472,0.4424113065,0.4414213831,0.4524051511,0.3840235784,0.3748858477,0.4402203525,0.4260924528,0.5314126747,0.5797512488,0.3855025632,0.4065477989,0.3502517676,0.3652655203,0.4098166908,0.42052853,0.4098166908,0.42052853,0.2498857258,0.3473000576
Q9H1X1,Radial spoke head protein 9 homolog,RSPH9,0.4844392857,0.481013496,0.5052020233,0.4938867074,0.4223980661,0.4022581993,0.380221193,0.3781430414,0.4324566606,0.4118854018,0.4175605043,0.4211979879,0.3694327007,0.3839707318,0.3659594004,0.3477397613,0.3659594004,0.3477397613,0.4077479797,0.415439665
Q9H299,"SH3 domain-binding glutamic acid-rich-like protein 3 (SH3 domain-binding protein 1, SH3BP-1)",SH3BGRL3,0.4398486598,0.4316487243,0.4506682445,0.442477339,0.4073328522,0.3675081118,0.4123005293,0.4134782375,0.3221341772,0.3156591936,0.4510651579,0.457241225,0.4011593504,0.3935706902,0.3953070325,0.3233783797,0.3953070325,0.3233783797,0.436076751,0.412968448
Q9H2G2,"STE20-like serine/threonine-protein kinase, STE20-like kinase, hSLK, EC 2.7.11.1 (CTCL tumor antigen se20-9) (STE20-related serine/threonine-protein kinase, STE20-related kinase) (Serine/threonine-protein kinase 2)",SLK,0.4715856737,0.4155586979,0.4856765103,0.4785275539,0.4941426283,0.4672585171,0.4069321933,0.3842851431,0.4127011882,0.4189126574,0.4109365038,0.405453106,0.3396237645,0.3732935763,0.3872172682,0.3865159853,0.3873064323,0.3865159853,0.3991786242,0.3792457383
Q9H2U2,"Inorganic pyrophosphatase 2, mitochondrial, EC 3.6.1.1 (Pyrophosphatase SID6-306) (Pyrophosphate phospho-hydrolase 2, PPase 2)",PPA2,0.3986354408,0.4077446447,0.3974231516,0.4047125874,0.3046318143,0.291931406,0.3262963294,0.3537599055,0.4153851253,0.4258037946,0.4637466851,0.462814739,0.4300278235,0.4424710795,0.3735753048,0.4118887368,0.3735753048,0.4118887368,0.4784488997,0.459822804
Q9H3N1,Thioredoxin-related transmembrane protein 1 (Thioredoxin domain-containing protein 1) (Transmembrane Trx-related protein),TMX1,0.3519771429,0.3421296331,0.3871185898,0.413712712,0.3622031404,0.3253411924,0.2421156942,0.2652056292,0.4059206696,0.3990266078,0.4524715941,0.4987858893,0.4272442988,0.4263300024,0.4783767616,0.4624559982,0.4783767616,0.4624559982,0.3937860784,0.3858617657
Q9H3P7,"Golgi resident protein GCP60 (Acyl-CoA-binding domain-containing protein 3) (Golgi complex-associated protein 1, GOCAP1) (Golgi phosphoprotein 1, GOLPH1) (PBR- and PKA-associated protein 7) (Peripheral benzodiazepine receptor-associated protein PAP7) [Cleaved into: Golgi resident protein GCP60, N-terminally processed ]",ACBD3,0.409696016,0.3816689829,0.444715826,0.4923982821,0.4620310197,0.438198873,0.4760158554,0.4386165146,0.3936238959,0.4099373656,0.4358549495,0.4262840824,0.3297401279,0.3343998586,0.3681903453,0.3389816021,0.3687118328,0.3511558025,0.4513764394,0.4060628421
