Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69,M70,M71,M72,M73,M74
P68032,"Actin, alpha cardiac muscle 1 (Alpha-cardiac actin) [Cleaved into: Actin, alpha cardiac muscle 1, intermediate form ]",ACTC1,0.4159383862,0.3655172142,0.4102106463,0.4420949448,0.4748275231,0.3167290556,0.3926835121,0.6108993052,0.4028983898,0.2773088426,0.3650675248,0.4007772516,0.4584461844,0.3136631696,0.431242019,0.439133808,0.3876785827,0.4062347226,0.3465951597,0.3486725055,0.4484608473,0.3905594538,0.5099640957,0.4446193524,0.4261933861,0.4765454429,0.3989376301,0.4404630164,0.4797373196,0.483532636,0.4410531654,0.5450967777,0.4991334412,0.4540955055,0.4099423525,0.4622064432,0.4332531358,0.484616305,0.4423896294,0.267233098,0.5524060675,0.2743001711,0.3158094865,0.4907650974,0.5452018829,0.3748982979,0.5808377139,0.3353181045,0.4368310592,0.3019295593,0.5856574335,0.4832843673,0.5248579155,0.3489571034,0.5916640286,0.6047047413,0.3669999441,0.577291463,0.6423671369,0.4943471518,0.602667666,0.4274673973,0.501342889,0.4988807139,0.4500817058,0.4923492029,0.4128997428,0.32591878,0.4033674219,0.4090243429,0.5426000196,0.3316607811,0.5433749504,0.4754751325
P68871,Hemoglobin subunit beta (Beta-globin) (Hemoglobin beta chain) [Cleaved into: LVV-hemorphin-7; Spinorphin ],HBB,0.3942883166,0.5300638121,0.454573497,0.4719646174,0.3959010379,0.3778640967,0.4584635438,0.4836384872,0.4554285112,0.3312892511,0.3598065412,0.4457412661,0.4539385257,0.4109369193,0.5452279897,0.3461617108,0.4507286794,0.4433662266,0.3928371183,0.4665438314,0.3031804473,0.4029587533,0.4836877171,0.3966545408,0.3856555822,0.5648225907,0.4128105729,0.4210271583,0.4541575515,0.5896450586,0.4898354923,0.4884036199,0.3520368904,0.3959584728,0.4504350628,0.3404073682,0.3952068686,0.5709051328,0.5095072609,0.4305675951,0.6210401981,0.4661225289,0.4599596321,0.413944082,0.5128782912,0.441914079,0.4581725039,0.490262423,0.420354756,0.4161141323,0.4596464185,0.5316584282,0.3342478619,0.5399277018,0.5778126494,0.5678699646,0.4646360017,0.4020199261,0.505836918,0.5105156609,0.5292549764,0.5263947576,0.4209650444,0.3562573745,0.4534485318,0.4077663349,0.4918027912,0.3956266793,0.4189695367,0.4643979214,0.3718363449,0.4002602609,0.5291007768,0.4420236597
P69905,Hemoglobin subunit alpha (Alpha-globin) (Hemoglobin alpha chain),HBA1; HBA2,0.376674068,0.492335607,0.4524049046,0.4742944616,0.3777835725,0.3770941499,0.4452266233,0.4950139598,0.4682843403,0.3467078851,0.3548602546,0.4395626713,0.4521227479,0.4318214328,0.5644904242,0.3724998302,0.4322741313,0.443699139,0.3949441394,0.4556504189,0.3013825035,0.4056863021,0.4529256163,0.3766213119,0.3861682585,0.5570836238,0.429496098,0.4220080614,0.4589654383,0.5925009037,0.5059383954,0.4769436562,0.3637809773,0.3942989967,0.4563161758,0.3377834328,0.3945938338,0.5746669173,0.5116429655,0.4278863603,0.6084705265,0.4658267085,0.4766196608,0.4380816367,0.5228058882,0.4532626312,0.4501544318,0.5010895854,0.4287878921,0.4298831565,0.4520544634,0.5271611104,0.3548565929,0.549199171,0.5508685813,0.5600338941,0.4833866076,0.4144764909,0.520727449,0.5629253732,0.5265868968,0.5202659353,0.4162904718,0.3764627725,0.4542226828,0.4177075617,0.4872012498,0.3311137931,0.4241320689,0.4722142593,0.3645959159,0.3944720474,0.5238985759,0.4621742674
P80108,"Phosphatidylinositol-glycan-specific phospholipase D, PI-G PLD, EC 3.1.4.50 (Glycoprotein phospholipase D) (Glycosyl-phosphatidylinositol-specific phospholipase D, GPI-PLD, GPI-specific phospholipase D)",GPLD1,0.400643183,0.4074559693,0.3626724561,0.4781338883,0.4598996204,0.4770205864,0.3038211146,0.5827087228,0.3909824516,0.3504241691,0.377328399,0.4572728031,0.4437937676,0.4531193829,0.444206933,0.4114343045,0.4736098874,0.4718872463,0.3627534888,0.428317936,0.4613059964,0.4634319025,0.4319587816,0.4921368903,0.4288975067,0.5188993298,0.3801513224,0.5056712585,0.4763028871,0.4326456274,0.528495235,0.4504828009,0.4962136853,0.4187267096,0.5326124447,0.3782020609,0.3754904134,0.511157481,0.4833756563,0.4044580965,0.472098474,0.4287788395,0.4322142891,0.3779942237,0.4063861335,0.4654891851,0.4251979377,0.4585694627,0.3973709517,0.3581437763,0.5652662704,0.5217104543,0.5064310677,0.4075294073,0.4634319025,0.5250413411,0.4427794003,0.5318109325,0.5709277813,0.5220926983,0.4064914422,0.4381329349,0.4714243086,0.4510578283,0.4997557998,0.5098707894,0.3943907773,0.380788667,0.3513596736,0.4879370882,0.5640018882,0.3957792514,0.4859257129,0.4589370598
P80748,Immunoglobulin lambda variable 3-21 (Ig lambda chain V-III region LOI) (Ig lambda chain V-V region DEL) (Ig lambda chain V-VII region MOT),IGLV3-21,0.464751448,0.3881782776,0.5343365437,0.4558202123,0.4602052732,0.3945697147,0.4560378165,0.5846277073,0.3704558299,0.3626497821,0.4486936287,0.4276105248,0.4514559738,0.3526587405,0.4638664555,0.4512817208,0.4280413058,0.5603934896,0.3547023255,0.6028863867,0.3830923366,0.374539211,0.5641566642,0.4134525116,0.4081319316,0.4327038422,0.3652186814,0.4653703483,0.4351408599,0.3814738048,0.4345423702,0.5101114804,0.410760173,0.4243063698,0.3992795019,0.4651306406,0.3520507575,0.4460427825,0.4728168641,0.5390625501,0.463805433,0.3874285043,0.4482614056,0.3705801338,0.4488741821,0.4288152152,0.3727565582,0.3913777829,0.4368995079,0.4875358913,0.4071668621,0.4232963021,0.3699557324,0.3539007454,0.5267271953,0.4227732276,0.4154128769,0.4494102189,0.4898949276,0.5179058818,0.4527212375,0.5128210935,0.6124271625,0.5650325638,0.5266864416,0.4292711579,0.5907551395,0.4796409957,0.3891895935,0.5021834936,0.6166990464,0.3837608695,0.4942855466,0.4447267971
P98160,"Basement membrane-specific heparan sulfate proteoglycan core protein, HSPG (Perlecan, PLC) [Cleaved into: Endorepellin; LG3 peptide ]",HSPG2,0.4875318566,0.4922318919,0.4607374109,0.4745922485,0.4437685111,0.4629434004,0.4478380818,0.5076201089,0.4631295384,0.4448349755,0.4517599052,0.4530372757,0.4445726907,0.4563747296,0.4483104451,0.4456042902,0.441990505,0.4639684817,0.4268319513,0.4364967122,0.4355556187,0.5042981094,0.4636113273,0.5077918077,0.4855242109,0.4621146106,0.4864168595,0.452083113,0.4573044024,0.437688577,0.4944854161,0.411793633,0.4559647514,0.5595995382,0.4780252569,0.350979769,0.4184798818,0.4393141822,0.4283164442,0.4287250197,0.402122997,0.4543251774,0.4511906,0.4284223632,0.4362043554,0.4328840468,0.4774368032,0.4909291293,0.4104193523,0.3427007392,0.51988698,0.4783474214,0.4344446223,0.4446997748,0.4621820316,0.4409568754,0.3832729142,0.49739161,0.6154296803,0.451558943,0.4313136389,0.4520886056,0.3710283907,0.4173894319,0.4436175977,0.4764318614,0.4120014659,0.3199187709,0.4123224099,0.4452147227,0.4157321553,0.5061952251,0.4287589034,0.433660266
Q02383,"Semenogelin-2 (Semenogelin II, SGII)",SEMG2,0.4547744175,0.4516654044,0.378914471,0.5035334857,0.3717865725,0.8214603004,0.4397520981,0.8516664623,0.9308179659,0.7408996406,0.4537548289,0.5265356664,0.4926459048,0.4625442982,0.5498155284,0.8026293738,0.3875069602,0.4669291947,0.4945677372,0.4532784648,0.4804092473,0.5130248282,0.4674325005,0.6587497216,0.5025760787,0.448776456,0.4650718155,0.4623573201,0.4655300066,0.4855063091,0.4396932391,0.3906248225,0.4543560309,0.4150262253,0.4520886056,0.3865827249,0.4410197012,0.3705657242,0.393072249,0.6700321253,0.4229716053,0.7187158567,0.7310021172,0.2889312278,0.4574123557,0.4371223649,0.3876375959,0.4158580146,0.3644386988,0.4366888566,0.382596206,0.5198228319,0.4705718034,0.3363100607,0.4229209852,0.453558603,0.4000858201,0.4517312681,0.4394463096,0.4589708291,0.4380094531,0.4079042262,0.4269566536,0.4498241613,0.4848564408,0.4968522506,0.4446717694,0.3709510621,0.5668035193,0.4491564406,0.455525061,0.4499252685,0.4072354517,0.4336404655
Q02985,"Complement factor H-related protein 3, FHR-3 (DOWN16) (H factor-like protein 3)",CFHR3,0.453754083,0.5007201913,0.4013665105,0.4155498867,0.4781507051,0.4668990193,0.4002199819,0.5224879618,0.375778334,0.4545389609,0.429586319,0.5053095609,0.4974014424,0.4599882479,0.5539359252,0.4255375972,0.4499936886,0.5372898315,0.4440511738,0.5050539856,0.4853660784,0.4978628883,0.4182287142,0.4912126423,0.431350324,0.4625269125,0.4005395018,0.4313697176,0.4394256616,0.3883286459,0.4188406302,0.4272432858,0.4126209088,0.4547313583,0.4004095782,0.3891700303,0.4520886056,0.44955245,0.492141976,0.520875783,0.4399937045,0.4655993082,0.474915837,0.5473915981,0.5019991526,0.3392789448,0.3613643365,0.455627194,0.5727020934,0.3514893006,0.3431610578,0.4328697389,0.3928214543,0.3779892736,0.3945076814,0.4008883156,0.364320235,0.402180432,0.4610568578,0.4547573295,0.4190247339,0.5291408525,0.4772649731,0.4692626667,0.4798625644,0.433883496,0.4763816143,0.3328510472,0.4903644768,0.4960216479,0.4528288856,0.40303409,0.5312411264,0.3815787872
Q03591,"Complement factor H-related protein 1, FHR-1 (H factor-like protein 1, H-factor-like 1) (H36)",CFHR1,0.4974688454,0.4694802007,0.4421781305,0.4204854255,0.448874216,0.4510580996,0.4566708552,0.4823661035,0.4159665103,0.4275834877,0.3847942617,0.4823105672,0.4320981308,0.4533901476,0.4448557374,0.3994453901,0.4538421001,0.489808504,0.4125337053,0.429788121,0.480742397,0.4433106226,0.4184376363,0.466044751,0.4652858234,0.5051149467,0.4057173929,0.4214817554,0.4656195834,0.4583090051,0.476389955,0.4783879039,0.4194078594,0.4537088538,0.4337425193,0.3376412695,0.4520372736,0.5000742348,0.53067505,0.4948296866,0.4557304006,0.4987800163,0.4885610065,0.4971527159,0.4521399377,0.4348335118,0.3184355579,0.5004822466,0.3774366913,0.3489860582,0.4485238426,0.402096619,0.4207675144,0.42356684,0.4624730714,0.4356540786,0.2800948605,0.4563423843,0.4540835031,0.5061968525,0.4636575736,0.4840515169,0.5379517911,0.4367089961,0.4665533926,0.4351271283,0.4207721255,0.3022593185,0.4448759448,0.4720305963,0.4611936355,0.4013917358,0.5566940224,0.4387688555
Q04756,"Hepatocyte growth factor activator, HGF activator, HGFA, EC 3.4.21.- [Cleaved into: Hepatocyte growth factor activator short chain; Hepatocyte growth factor activator long chain ]",HGFAC,0.4081778389,0.3753173966,0.4632586823,0.464504688,0.4708854577,0.4832756029,0.4493990981,0.5505155633,0.3763620749,0.3957929829,0.4620876064,0.4940629269,0.4798986053,0.4512348459,0.4411953965,0.4342420405,0.4226784972,0.4502732346,0.4394897758,0.4551433369,0.4845672446,0.4652448323,0.4999476678,0.5065415638,0.4458174504,0.4519136223,0.4174277105,0.4214916217,0.4333481034,0.5075955321,0.4820290547,0.4250885266,0.4430963774,0.5056919744,0.4329899997,0.383382088,0.4256944753,0.4887251402,0.4887546375,0.4394769597,0.4127853815,0.4888364161,0.4522635889,0.4427811973,0.4535323787,0.4364568453,0.2842734042,0.4747404468,0.4176888462,0.2898875838,0.515458218,0.4967069002,0.475872532,0.3631268837,0.4830967883,0.4247771438,0.3635949749,0.4841498751,0.4775618106,0.5128318753,0.4972868777,0.4523675414,0.4563312974,0.4239034819,0.5233196833,0.4882280263,0.4625066034,0.3463592069,0.3645664186,0.4622695402,0.4454889118,0.4422504497,0.4297240069,0.4639978095
Q06033,"Inter-alpha-trypsin inhibitor heavy chain H3, ITI heavy chain H3, ITI-HC3, Inter-alpha-inhibitor heavy chain 3 (Serum-derived hyaluronan-associated protein, SHAP)",ITIH3,0.4719044023,0.4748600295,0.4429726584,0.4897029919,0.3855936719,0.4204778986,0.4367876556,0.4976787846,0.4018046299,0.3769214722,0.3691453116,0.3620425705,0.3615625447,0.4607802667,0.4450970726,0.4013328769,0.3754996356,0.45464802,0.3524179139,0.4599788901,0.5043514079,0.4303324306,0.484978952,0.4181909441,0.4567792153,0.4868608783,0.4692695833,0.4703683061,0.4735070199,0.4231325858,0.4512304044,0.4656062926,0.4826389703,0.4777004478,0.4781081883,0.3685649272,0.4759997772,0.4604355215,0.5068941411,0.4341806387,0.5037454592,0.433069778,0.4424756801,0.4905422064,0.425443884,0.4917182324,0.3789430189,0.4998574468,0.424304272,0.3200355309,0.4757328099,0.4582211914,0.4277341612,0.3900851919,0.504405927,0.4791890771,0.3842997924,0.4469143762,0.44711272,0.5127291095,0.4952257638,0.4372789378,0.4874566555,0.4196944238,0.4529468069,0.4686291873,0.4476005439,0.3105523934,0.4374989129,0.4291721365,0.4078764581,0.4555369391,0.505658985,0.4673714504
Q08380,"Galectin-3-binding protein (Basement membrane autoantigen p105) (Lectin galactoside-binding soluble 3-binding protein) (Mac-2-binding protein, MAC2BP, Mac-2 BP) (Tumor-associated antigen 90K)",LGALS3BP,0.4818268458,0.4835052748,0.4451700021,0.4884502391,0.4503270756,0.4638762942,0.4281147439,0.5181451149,0.467138422,0.4066099399,0.4503897319,0.442744919,0.5130628356,0.4363808983,0.4602907815,0.4642697947,0.4131303979,0.4418032439,0.442480325,0.50704573,0.468745515,0.465026349,0.4722002904,0.4177709639,0.4895023765,0.4984098763,0.5145790635,0.4456828479,0.4198258731,0.4287138437,0.4581492113,0.5058411561,0.4518928725,0.4604779366,0.402155105,0.4403302786,0.480591893,0.5102596449,0.4712399676,0.4129300877,0.5335614773,0.4117078154,0.4350002901,0.3844523984,0.4458160942,0.4344218044,0.3708550349,0.3884262581,0.4042705006,0.3435202126,0.4399169099,0.4197836276,0.3653067664,0.3294170554,0.5251877086,0.4889009033,0.3858184276,0.5271087613,0.4475594851,0.5756477865,0.5100804913,0.3926451826,0.4886187466,0.4907066113,0.4605058742,0.4854170374,0.4268300865,0.370636755,0.394891858,0.4522843387,0.4789974804,0.4814598589,0.5374009379,0.4928968012
Q10588,"ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2, EC 3.2.2.6 (ADP-ribosyl cyclase 2) (Bone marrow stromal antigen 1, BST-1) (Cyclic ADP-ribose hydrolase 2, cADPr hydrolase 2) (CD antigen CD157)",BST1,0.4778278625,0.4583982842,0.456127495,0.442905391,0.4389662817,0.4282923717,0.5032126774,0.5075447086,0.4529722356,0.4435255877,0.4810422521,0.4596627972,0.5180189547,0.4488196291,0.4607604663,0.477997794,0.4405351661,0.4639806875,0.4822436389,0.5141368417,0.4522953465,0.4541942366,0.4255383452,0.5135256716,0.48594314,0.4143003549,0.4742713045,0.4670661706,0.4226095007,0.4512049757,0.4573243385,0.4135221014,0.4746792485,0.4901719647,0.4665926545,0.3662328114,0.4502952547,0.4377283581,0.4507327531,0.4460779345,0.4394331206,0.4277649468,0.4320446967,0.4156454986,0.4303206041,0.4459558164,0.3689924428,0.4427878766,0.3976074131,0.3429772423,0.4533508857,0.4580944548,0.4281842828,0.3956373933,0.4320596149,0.4425068165,0.3604948619,0.4453865529,0.4463713551,0.4793465993,0.4535884235,0.4263224282,0.3926010723,0.4098283557,0.4701782351,0.4594126102,0.4335848043,0.3344263374,0.4475622992,0.4472887543,0.4118886303,0.4865291526,0.4115214401,0.4508116786
Q12805,"EGF-containing fibulin-like extracellular matrix protein 1 (Extracellular protein S1-5) (Fibrillin-like protein) (Fibulin-3, FIBL-3)",EFEMP1,0.4592735322,0.4911634801,0.484801019,0.4883111273,0.3491138797,0.4514807583,0.472502824,0.5068778667,0.4374869784,0.4392555606,0.3775760405,0.4418999068,0.368811416,0.4744925002,0.4462701828,0.4496180899,0.4143227321,0.4711832447,0.3869602435,0.4341061835,0.4080071954,0.5162070081,0.476133905,0.4406494934,0.5266664716,0.4266353028,0.4762105301,0.4768420431,0.4812819598,0.4354853677,0.4791381519,0.4427776373,0.476023036,0.4032029365,0.4850896854,0.3737426149,0.463263056,0.4579351695,0.4486136906,0.4747348525,0.4450786284,0.4760374794,0.3999739678,0.4471840559,0.4207425604,0.462911462,0.3849333397,0.4911096391,0.3838419192,0.2851401834,0.5142997887,0.3884014059,0.4520886056,0.4276251907,0.468154315,0.440071618,0.3591211957,0.4655422802,0.5183057225,0.5548699379,0.4772982677,0.4829073615,0.4481713671,0.4618740394,0.4992853352,0.4823896335,0.4265561009,0.3331867058,0.4207386952,0.4372958903,0.4512001612,0.4397728479,0.4610249924,0.4758533079
Q13201,"Multimerin-1 (EMILIN-4) (Elastin microfibril interface located protein 4, Elastin microfibril interfacer 4) (Endothelial cell multimerin) [Cleaved into: Platelet glycoprotein Ia*; 155 kDa platelet multimerin, p-155, p155 ]",MMRN1,0.521228462,0.5196465263,0.4334289667,0.4311113621,0.4272763791,0.4599349494,0.503867517,0.489883027,0.5335934496,0.4433313591,0.4014087561,0.444914065,0.4810899902,0.5033380577,0.4471015992,0.4521378355,0.435801904,0.4524519307,0.4362705378,0.5169613925,0.4549960201,0.4178345356,0.4504457089,0.4113968056,0.472706796,0.4667166787,0.4519042307,0.4536470112,0.4709099032,0.4566683849,0.4363771348,0.4080110606,0.4676658807,0.5175431331,0.4759999806,0.3701287576,0.4598026889,0.4462487549,0.3935572588,0.4525278777,0.4303984774,0.4676376041,0.4532885684,0.487767089,0.3823720944,0.4545496957,0.3682070863,0.4791578168,0.3935942406,0.3586676073,0.4976785812,0.4354450886,0.4860154931,0.4102640423,0.4713099134,0.4234389507,0.4094249634,0.54936283,0.4499463573,0.4646941147,0.4500109801,0.4573804173,0.4039823427,0.4520393757,0.4760490749,0.4443828995,0.4287443921,0.2987213404,0.4474599741,0.4389981884,0.390723079,0.3878513325,0.4494441961,0.4573672621
Q13790,"Apolipoprotein F, Apo-F (Lipid transfer inhibitor protein, LTIP)",APOF,0.5025285439,0.4441173562,0.4183922715,0.4787238339,0.463588611,0.4539110627,0.4519054512,0.5626744429,0.464520725,0.4862151931,0.4344118024,0.496947998,0.4600733492,0.4624620862,0.4252125846,0.4056513462,0.4895767978,0.4839877756,0.3934128238,0.4916297405,0.4643410967,0.4335988303,0.4784716491,0.4540102007,0.4521305121,0.4706691105,0.3369590347,0.5014718633,0.4523128527,0.4159412851,0.4865041986,0.4238005127,0.4258188046,0.4400341192,0.4875184303,0.3345410039,0.3986837501,0.457667185,0.4922323665,0.4365692401,0.4374549722,0.4601547888,0.4515293779,0.4041515961,0.3675650712,0.4520886056,0.3147889485,0.4680217468,0.4030991196,0.350795767,0.456211647,0.456795354,0.4475092719,0.3960784962,0.4811235561,0.4336250049,0.3814550342,0.4329650118,0.502669385,0.5313691514,0.451107872,0.5122014134,0.4078204471,0.4382743862,0.4760656205,0.5214527769,0.4420608195,0.3828536121,0.4395353779,0.436291152,0.4187305748,0.4450668925,0.4990322689,0.4605633431
Q14520,"Hyaluronan-binding protein 2, EC 3.4.21.- (Factor VII-activating protease) (Factor seven-activating protease, FSAP) (Hepatocyte growth factor activator-like protein) (Plasma hyaluronan-binding protein) [Cleaved into: Hyaluronan-binding protein 2 50 kDa heavy chain; Hyaluronan-binding protein 2 50 kDa heavy chain alternate form; Hyaluronan-binding protein 2 27 kDa light chain; Hyaluronan-binding protein 2 27 kDa light chain alternate form ]",HABP2,0.4754202404,0.4508161202,0.4604041595,0.4722512156,0.4199522029,0.4410443162,0.4282764025,0.5224220846,0.4461647046,0.4018051385,0.4384561505,0.4299122469,0.4228440889,0.4802314838,0.4683925648,0.4509686923,0.4458291137,0.456255486,0.3834003967,0.4220202672,0.4759393925,0.4354989636,0.4214579202,0.4559345421,0.4473222185,0.4757542039,0.4570595072,0.4686785867,0.4747565856,0.4682867815,0.4822902582,0.4320273035,0.4677434213,0.4830497283,0.4620439369,0.3727349947,0.4607063201,0.4371202289,0.4838488672,0.463720196,0.4316241062,0.4525553746,0.4900293946,0.4214921642,0.4395996277,0.4359298273,0.368928015,0.4516218366,0.4106741901,0.3390596139,0.4787513985,0.4763664589,0.4773807584,0.4295418018,0.4377526234,0.4667441077,0.3585853878,0.4690023787,0.5064951141,0.4990588843,0.4383724053,0.454414449,0.4380014177,0.4276454998,0.490157962,0.489078226,0.4479373215,0.3235388244,0.4482004236,0.4544181107,0.4310275831,0.4680441579,0.4556643877,0.4690308588
Q14624,"Inter-alpha-trypsin inhibitor heavy chain H4, ITI heavy chain H4, ITI-HC4, Inter-alpha-inhibitor heavy chain 4 (Inter-alpha-trypsin inhibitor family heavy chain-related protein, IHRP) (Plasma kallikrein sensitive glycoprotein 120, Gp120, PK-120) [Cleaved into: 70 kDa inter-alpha-trypsin inhibitor heavy chain H4; 35 kDa inter-alpha-trypsin inhibitor heavy chain H4 ]",ITIH4,0.4509032897,0.4517278573,0.4348716887,0.4350695578,0.4531389799,0.4488565177,0.4487546673,0.4976165352,0.4194202008,0.4481872346,0.3965904605,0.4214395777,0.4081801783,0.4557461325,0.4464267557,0.4578142646,0.3875499856,0.4410282792,0.3414968688,0.4588618587,0.4865674652,0.4384698819,0.468906326,0.4301393082,0.4255572621,0.5112260367,0.4595687762,0.4524493539,0.4748735236,0.4545608844,0.4681713353,0.4638694793,0.4612159449,0.4847144936,0.4751678861,0.3800498789,0.4504530324,0.4623601681,0.4924347111,0.4113211298,0.4814979342,0.4028639551,0.4232932273,0.4606920461,0.4070007618,0.4531873284,0.3535174503,0.4644322332,0.3935408488,0.3421149555,0.5067103765,0.4493477999,0.4495389558,0.4174214382,0.4972005218,0.4691650206,0.3951414999,0.4670368089,0.4948307716,0.500711376,0.4673003179,0.4457500135,0.4964636324,0.4207869758,0.4511147208,0.4687477866,0.4299827353,0.3463201824,0.4461896925,0.4553620576,0.4634615354,0.4549495025,0.5044788904,0.4637795635
Q15582,"Transforming growth factor-beta-induced protein ig-h3, Beta ig-h3 (Kerato-epithelin) (RGD-containing collagen-associated protein, RGD-CAP)",TGFBI,0.4369888473,0.4026661538,0.407158691,0.4166313179,0.4389906615,0.3750617196,0.408882417,0.5485588088,0.375152517,0.3782461797,0.4164229638,0.4344734235,0.4716306433,0.3462467443,0.4460671601,0.4311852304,0.4663941073,0.4391594401,0.358681983,0.4139869379,0.4878617515,0.4764913985,0.5180173951,0.4476360763,0.4311475726,0.5022267224,0.4173914662,0.4691022965,0.4641078987,0.4911736516,0.5226342954,0.4479983164,0.4722924779,0.4712010787,0.4628880676,0.4773715023,0.4609395521,0.4903404722,0.5215787676,0.4259107357,0.5008432662,0.4299216026,0.4549506553,0.4471926678,0.4381193146,0.4831651746,0.4841605551,0.4746365961,0.4368608902,0.3730655168,0.481639182,0.4520886056,0.3947479995,0.4425954322,0.5489745509,0.4605927726,0.3873912427,0.5224088955,0.5872500153,0.5895003524,0.5519599467,0.4917345067,0.5480663738,0.4270290745,0.4427955391,0.4430801369,0.4092727303,0.3334643193,0.3567692031,0.4196268174,0.4803088887,0.4419902295,0.4233752094,0.3933996009
Q15942,Zyxin (Zyxin-2),ZYX,0.4065102552,0.4138075215,0.3647232967,0.5030491201,0.4113858882,0.5476192357,0.5210960293,0.5441225538,0.4312419639,0.3574723742,0.4259917197,0.4011735704,0.5295616803,0.3259682134,0.4151323137,0.5904804757,0.4162087949,0.2539502364,0.3586612331,0.4518301823,0.2930207711,0.4897121462,0.4734131032,0.4886490236,0.5361513044,0.4311179185,0.4848925623,0.4908803741,0.4788909173,0.4121852984,0.4103336491,0.4366930608,0.5506217196,0.365021999,0.4250157327,0.4349868976,0.5179527723,0.3673093603,0.348019768,0.5071820617,0.4184357376,0.3624497008,0.4663299592,0.4671402189,0.4761778331,0.3013861991,0.3903320874,0.4177990923,0.3673636421,0.3846527426,0.535103778,0.398954786,0.5971063103,0.3074719961,0.5100948331,0.5081073268,0.3651270365,0.5466298902,0.5261524053,0.3233596369,0.5070616992,0.453393199,0.422174365,0.5371102032,0.4950040935,0.5012935235,0.4357948518,0.3175544369,0.4650457087,0.3217387784,0.4523470289,0.4548319203,0.3952982085,0.4351944635
Q16610,Extracellular matrix protein 1 (Secretory component p85),ECM1,0.4821973248,0.4723172285,0.4729344336,0.4608551288,0.4392802773,0.4703188727,0.4511596109,0.543213563,0.4629393319,0.4823664425,0.4449946798,0.4662764572,0.4967154103,0.4589581487,0.4683007842,0.4578446434,0.4439117567,0.4775824587,0.430102284,0.5134725087,0.4149513293,0.4625769561,0.4136838957,0.491478389,0.4566931646,0.3901886697,0.4484306041,0.4586846716,0.4466828056,0.4501307323,0.4573187103,0.359988475,0.4477563709,0.4560577187,0.4651769208,0.3384760085,0.4561862861,0.4107853643,0.4313609701,0.4319505088,0.4313933155,0.4690800548,0.4594966944,0.4383103932,0.4126577295,0.4259422185,0.2983620839,0.4579452732,0.3010164999,0.3071660381,0.4706072679,0.4442146633,0.42908317,0.400186416,0.4518439477,0.4523332635,0.2566256734,0.4484254506,0.4307827557,0.5029956181,0.4672334574,0.493635013,0.4190944424,0.3961422375,0.515733492,0.4942238735,0.4588384643,0.3201279558,0.4505799046,0.4450194304,0.4193448641,0.4606017235,0.4650783253,0.4739359849
Q6EMK4,Vasorin (Protein slit-like 2),VASN,0.4860308521,0.5050878566,0.4243673012,0.4524160932,0.4256190029,0.4543412822,0.4849020895,0.509394527,0.4693796726,0.487428684,0.4397319247,0.4596910035,0.4427273584,0.4632525794,0.44643947,0.4369920683,0.4632508163,0.4479620721,0.4167344228,0.40343488,0.489770361,0.4546187601,0.4134126224,0.4932817576,0.4330131906,0.4342751995,0.4422728948,0.4325983301,0.4598678515,0.4722743388,0.4822647617,0.3878814061,0.4362960003,0.5093730313,0.4674194937,0.2759266239,0.4330850013,0.434442961,0.4767703342,0.467770613,0.4101931471,0.46724251,0.4643730691,0.4393850095,0.4246118913,0.4227459002,0.3622643426,0.467256072,0.3685019658,0.319318052,0.5212886432,0.4597092443,0.4248874704,0.4181544964,0.4291549467,0.4411391144,0.3332731973,0.4737281138,0.4811979095,0.5410206947,0.4690844964,0.4979094398,0.4295420053,0.4001187757,0.4608708946,0.4643266193,0.4412238766,0.2969351277,0.4533685501,0.451761118,0.4065725767,0.4679479358,0.4490464869,0.4587591607
Q6P387,Uncharacterized protein C16orf46,C16orf46,0.3631818435,0.4071276341,0.4975171938,0.4692602934,0.6189096131,0.5620053633,0.4049765705,0.6208365652,0.3732521464,0.5708812637,0.485996981,0.599381398,0.4839833002,0.3522710378,0.4111333644,0.442863475,0.4691229106,0.4756241107,0.3388468605,0.4693947603,0.4922223307,0.4419492723,0.5148542697,0.4334878934,0.4221842653,0.4997711249,0.4020725465,0.4309426513,0.4766205762,0.4700108126,0.4961239729,0.4520614817,0.3193150515,0.442041765,0.4123977466,0.4220382029,0.3409776489,0.5133892383,0.5349862636,0.4106913079,0.3938006961,0.4496033866,0.4346251565,0.3638957455,0.4395382312,0.3612515688,0.4504842928,0.4322419555,0.5138883864,0.4295303759,0.4604246719,0.4829753664,0.3798724883,0.3825201233,0.4734614517,0.4247317451,0.3841405749,0.5054285671,0.5578610297,0.5004422388,0.4222937104,0.3301008159,0.5285851509,0.4990461699,0.4628427028,0.4508489062,0.4762017148,0.4079273154,0.4420330175,0.4585324385,0.4521157295,0.4275465991,0.4790152805,0.4842314164
