Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
Q14258,"E3 ubiquitin/ISG15 ligase TRIM25, EC 6.3.2.n3 (Estrogen-responsive finger protein) (RING finger protein 147) (RING-type E3 ubiquitin transferase, EC 2.3.2.27) (RING-type E3 ubiquitin transferase TRIM25) (Tripartite motif-containing protein 25) (Ubiquitin/ISG15-conjugating enzyme TRIM25) (Zinc finger protein 147)",TRIM25,23838000,40005000,88275000,58742000,35881000,40599000,46314000,63342000,6736800,20060000,4163400,5578700,0,1266200
Q14315,"Filamin-C, FLN-C, FLNc (ABP-280-like protein) (ABP-L) (Actin-binding-like protein) (Filamin-2) (Gamma-filamin)",FLNC,37467000,37484000,23404000,49900000,108980000,68533000,16452000,27596000,5982600,15316000,0,0,1979900,0
Q14344,"Guanine nucleotide-binding protein subunit alpha-13, G alpha-13, G-protein subunit alpha-13",GNA13,39525000,33156000,26324000,51465000,26660000,17680000,28318000,22440000,0,3917900,36677000,0,3292300,0
Q14498,"RNA-binding protein 39 (CAPER alpha, CAPERalpha) (Hepatocellular carcinoma protein 1) (RNA-binding motif protein 39) (RNA-binding region-containing protein 2) (Splicing factor HCC1)",RBM39,27181000,46193000,49106000,36242000,30063000,25382000,15103000,31645000,11679000,1587700,0,0,0,0
Q14624,"Inter-alpha-trypsin inhibitor heavy chain H4, ITI heavy chain H4, ITI-HC4, Inter-alpha-inhibitor heavy chain 4 (Inter-alpha-trypsin inhibitor family heavy chain-related protein, IHRP) (Plasma kallikrein sensitive glycoprotein 120, Gp120, PK-120) [Cleaved into: 70 kDa inter-alpha-trypsin inhibitor heavy chain H4; 35 kDa inter-alpha-trypsin inhibitor heavy chain H4 ]",ITIH4,233880000,241100000,238540000,185610000,359350016,320260000,211540000,155590000,104690000,119000000,115830000,93466000,197240000,242160000
Q14651,"Plastin-1 (Intestine-specific plastin, I-plastin)",PLS1,10468000,14344000,6252400,14931000,10891000,14351000,8122300,56691000,2179500,0,0,3888700,0,3556000
Q14677,"Clathrin interactor 1 (Clathrin-interacting protein localized in the trans-Golgi region, Clint) (Enthoprotin) (Epsin-4) (Epsin-related protein, EpsinR)",CLINT1,11685000,27265000,33034000,31002000,14314000,14108000,0,55554000,23308000,12293000,3864300,0,3752100,0
Q14697,"Neutral alpha-glucosidase AB, EC 3.2.1.207 (Alpha-glucosidase 2) (Glucosidase II subunit alpha)",GANAB,209220000,171290000,268950016,169960000,175280000,148290000,81577000,163680000,36538000,19331000,0,2860100,3340700,3693700
Q14738,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit delta isoform (PP2A B subunit isoform B'-delta) (PP2A B subunit isoform B56-delta) (PP2A B subunit isoform PR61-delta) (PP2A B subunit isoform R5-delta),PPP2R5D,23777000,18317000,28855000,34306000,22608000,8425200,14143000,13278000,0,7141000,5970500,8590900,9366600,4053100
Q14764,"Major vault protein, MVP (Lung resistance-related protein)",MVP,153410000,125260000,213080000,161230000,146850000,132640000,106580000,241640000,21825000,21276000,0,0,0,0
Q14767,"Latent-transforming growth factor beta-binding protein 2, LTBP-2",LTBP2,25636000,58633000,109780000,48599000,105410000,40739000,9963500,87041000,4816500,564620,0,0,0,0
Q14847,"LIM and SH3 domain protein 1, LASP-1 (Metastatic lymph node gene 50 protein, MLN 50)",LASP1,353020000,346790016,313870016,346840000,343950016,346089984,88132000,586049984,62235000,11108000,27511000,37336000,14485000,15867000
Q14914,"Prostaglandin reductase 1, PRG-1 (15-oxoprostaglandin 13-reductase, EC 1.3.1.48) (Dithiolethione-inducible gene 1 protein, D3T-inducible gene 1 protein, DIG-1) (Leukotriene B4 12-hydroxydehydrogenase) (NAD(P)H-dependent alkenal/one oxidoreductase, EC 1.3.1.74)",PTGR1,107020000,60771000,151800000,56214000,50997000,28048000,0,21886000,9540400,35590000,6965700,447030,0,0
Q14974,"Importin subunit beta-1 (Importin-90) (Karyopherin subunit beta-1) (Nuclear factor p97) (Pore targeting complex 97 kDa subunit, PTAC97)",KPNB1,304760000,359840000,407480000,309280000,276129984,301929984,213570000,379720000,11739000,10317000,76604000,51556000,70969000,59858000
Q14980,"Nuclear mitotic apparatus protein 1 (Nuclear matrix protein-22, NMP-22) (Nuclear mitotic apparatus protein, NuMA protein) (SP-H antigen)",NUMA1,69781000,101360000,91105000,106200000,72988000,67151000,37560000,97240000,6850600,45240000,0,0,0,0
Q14C86,GTPase-activating protein and VPS9 domain-containing protein 1 (GAPex-5) (Rab5-activating protein 6),GAPVD1,6307100,7738400,7293300,2610700,2153200,11684000,1752600,14286000,0,1267300,21005000,36362000,26637000,28009000
Q15008,26S proteasome non-ATPase regulatory subunit 6 (26S proteasome regulatory subunit RPN7) (26S proteasome regulatory subunit S10) (Breast cancer-associated protein SGA-113M) (Phosphonoformate immuno-associated protein 4) (Proteasome regulatory particle subunit p44S10) (p42A),PSMD6,57060000,60136000,117530000,40510000,54560000,28961000,16647000,92030000,41009000,5042600,14690000,35215000,15468000,36473000
Q15019,"Septin-2 (Neural precursor cell expressed developmentally down-regulated protein 5, NEDD-5)",SEPTIN2,308689984,369870016,332990016,315660000,326200000,301950016,95590000,180380000,8668000,3820500,2048700,2906800,814740,2677500
Q15020,"Squamous cell carcinoma antigen recognized by T-cells 3, SART-3 (Tat-interacting protein of 110 kDa, Tip110) (p110 nuclear RNA-binding protein)",SART3,18658000,25724000,23640000,53600000,18747000,15354000,13517000,15748000,0,0,2641800,0,3526900,0
Q15029,"116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain-containing protein 2) (SNU114 homolog, hSNU114) (U5 snRNP-specific protein, 116 kDa, U5-116 kDa)",EFTUD2,26258000,30785000,39381000,39150000,25346000,33891000,16364000,75499000,8004200,20188000,0,1351700,0,0
Q15046,"Lysine--tRNA ligase, EC 2.7.7.-, EC 6.1.1.6 (Lysyl-tRNA synthetase, LysRS)",KARS1,24593000,30293000,33175000,30899000,25265000,15482000,11956000,22851000,40782000,18201000,11160000,8097800,11905000,0
Q15056,"Eukaryotic translation initiation factor 4H, eIF-4H (Williams-Beuren syndrome chromosomal region 1 protein)",EIF4H,69996000,72985000,65433000,66821000,52351000,48854000,40500000,44947000,12507000,14441000,0,6774000,0,9846300
Q15075,Early endosome antigen 1 (Endosome-associated protein p162) (Zinc finger FYVE domain-containing protein 2),EEA1,25831000,33465000,76281000,53753000,55239000,15402000,2603300,37415000,15660000,2684500,0,1241900,0,0
Q15080,"Neutrophil cytosol factor 4, NCF-4 (Neutrophil NADPH oxidase factor 4) (SH3 and PX domain-containing protein 4) (p40-phox, p40phox)",NCF4,6017700,8672300,12678000,9418900,12360000,10366000,0,9480800,19907000,16299000,0,5629100,0,0
Q15084,"Protein disulfide-isomerase A6, EC 5.3.4.1 (Endoplasmic reticulum protein 5, ER protein 5, ERp5) (Protein disulfide isomerase P5) (Thioredoxin domain-containing protein 7)",PDIA6,667769984,518020000,1541900032,687430016,813609984,412080000,444580000,925190016,71804000,36091000,5140200,6423600,4487700,2854700
Q15102,"Platelet-activating factor acetylhydrolase IB subunit alpha1, EC 3.1.1.47 (PAF acetylhydrolase 29 kDa subunit, PAF-AH 29 kDa subunit) (PAF-AH subunit gamma, PAFAH subunit gamma)",PAFAH1B3,5644600,12099000,10782000,9536900,8890900,1370000,0,39698000,5158100,18435000,87522000,21031000,94881000,1590400
Q15109,Advanced glycosylation end product-specific receptor (Receptor for advanced glycosylation end products),AGER,461649984,2333400064,540499968,1842000000,835350016,849299968,478049984,899369984,0,0,168050,339730,142210,182160
Q15149,"Plectin, PCN, PLTN (Hemidesmosomal protein 1, HD1) (Plectin-1)",PLEC,150340000,267530000,202630000,524280000,194780000,166930000,75257000,289200000,36848000,24458000,372990,419930,36326,4281.600098
Q15172,"Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform (PP2A B subunit isoform B'-alpha) (PP2A B subunit isoform B56-alpha) (PP2A B subunit isoform PR61-alpha, PR61alpha) (PP2A B subunit isoform R5-alpha)",PPP2R5A,21000000,36517000,22837000,17460000,13216000,16010000,11344000,28219000,0,0,0,8529900,0,11076000
Q15181,"Inorganic pyrophosphatase, EC 3.6.1.1 (Pyrophosphate phospho-hydrolase, PPase)",PPA1,181840000,186070000,251470000,236930000,160840000,145480000,87071000,201790000,31927000,3907900,15117000,28372000,17153000,18141000
Q15185,"Prostaglandin E synthase 3, EC 5.3.99.3 (Cytosolic prostaglandin E2 synthase, cPGES) (Hsp90 co-chaperone) (Progesterone receptor complex p23) (Telomerase-binding protein p23)",PTGES3,155900000,287270016,283820000,303809984,216440000,112260000,37999000,264040000,12724000,35291000,0,44859000,50849000,35861000
Q15233,"Non-POU domain-containing octamer-binding protein, NonO protein (54 kDa nuclear RNA- and DNA-binding protein, p54(nrb), p54nrb) (55 kDa nuclear protein, NMT55) (DNA-binding p52/p100 complex, 52 kDa subunit)",NONO,97453000,332780000,445849984,154680000,118210000,89208000,49876000,415190016,14543000,6967600,0,0,0,0
Q15257,"Serine/threonine-protein phosphatase 2A activator, EC 5.2.1.8 (PP2A, subunit B', PR53 isoform) (Phosphotyrosyl phosphatase activator, PTPA) (Serine/threonine-protein phosphatase 2A regulatory subunit 4) (Serine/threonine-protein phosphatase 2A regulatory subunit B')",PTPA,66703000,86049000,59078000,94663000,59873000,55956000,67446000,112860000,17652000,5835000,60256000,43030000,57428000,58659000
Q15286,Ras-related protein Rab-35 (GTP-binding protein RAY) (Ras-related protein Rab-1C),RAB35,15485000,27567000,34176000,46687000,41335000,73278000,68860000,30858000,0,0,0,2114800,0,3227000
Q15365,"Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1, hnRNP E1) (Nucleic acid-binding protein SUB2.3)",PCBP1,281230016,315020000,419340000,379000000,266400000,193320000,150450000,349409984,145040000,45065000,57873000,72840000,54819000,76610000
Q15366,"Poly(rC)-binding protein 2 (Alpha-CP2) (Heterogeneous nuclear ribonucleoprotein E2, hnRNP E2)",PCBP2,154010000,255620000,245310000,181520000,194130000,137080000,153350000,272809984,58681000,86829000,14224000,10894000,10734000,15627000
Q15369,"Elongin-C, EloC (Elongin 15 kDa subunit) (RNA polymerase II transcription factor SIII subunit C) (SIII p15) (Transcription elongation factor B polypeptide 1)",ELOC,26549000,40606000,41526000,33270000,34763000,30291000,29997000,47607000,32484000,35949000,5684200,0,10479000,0
Q15370,"Elongin-B, EloB (Elongin 18 kDa subunit) (RNA polymerase II transcription factor SIII subunit B) (SIII p18) (Transcription elongation factor B polypeptide 2)",ELOB,42456000,36882000,21311000,53852000,40185000,26652000,65389000,68484000,4513900,0,19787000,0,15932000,18798000
Q15393,"Splicing factor 3B subunit 3 (Pre-mRNA-splicing factor SF3b 130 kDa subunit, SF3b130) (STAF130) (Spliceosome-associated protein 130, SAP 130)",SF3B3,40177000,36593000,50698000,37137000,30221000,34606000,38961000,35388000,5062500,3246900,0,0,0,0
Q15404,"Ras suppressor protein 1, RSP-1, Rsu-1",RSU1,60812000,200590000,197400000,160910000,76696000,87415000,89674000,124950000,1141900,3400700,4179600,2146700,4911300,2561300
Q15417,"Calponin-3 (Calponin, acidic isoform)",CNN3,142210000,184680000,160140000,133760000,164190000,64227000,84576000,438110016,22211000,38432000,851490,458240,687950,550480
Q15435,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22),PPP1R7,62603000,65879000,97251000,40090000,36441000,42433000,27616000,68005000,38314000,28228000,10433000,9454200,17064000,4967300
Q15436,"Protein transport protein Sec23A, hSec23A (SEC23-related protein A)",SEC23A,48226000,56904000,163920000,73465000,60229000,38970000,53886000,79897000,5751700,0,7618100,0,0,0
Q15459,"Splicing factor 3A subunit 1 (SF3a120) (Spliceosome-associated protein 114, SAP 114)",SF3A1,9336800,18614000,27317000,26903000,16476000,9343900,29455000,43032000,198110000,165610000,0,0,0,0
Q15493,"Regucalcin, RC (Gluconolactonase, GNL, EC 3.1.1.17) (Senescence marker protein 30, SMP-30)",RGN,2372500,6163400,6429200,3865300,5216800,1060800,0,3819000,11738000,11892000,0,0,829080,0
Q15582,"Transforming growth factor-beta-induced protein ig-h3, Beta ig-h3 (Kerato-epithelin) (RGD-containing collagen-associated protein, RGD-CAP)",TGFBI,244290000,343420000,273049984,297750016,373540000,232200000,146040000,280390016,2821400,14154000,214570,111340,77459,0
Q15631,"Translin, EC 3.1.-.- (Component 3 of promoter of RISC, C3PO)",TSN,120440000,131050000,148170000,130030000,64720000,112610000,60061000,130800000,0,0,23821000,8009000,55453000,20690000
Q15661,"Tryptase alpha/beta-1, Tryptase-1, EC 3.4.21.59 (Tryptase I) (Tryptase alpha-1)",TPSAB1,1118499968,9109799936,1051600000,2135500032,1426800000,4866899968,646910016,3243099904,8785900,0,446650,707450,0,295360
Q15691,"Microtubule-associated protein RP/EB family member 1 (APC-binding protein EB1) (End-binding protein 1, EB1)",MAPRE1,42825000,72499000,76327000,61595000,29395000,42383000,42816000,38456000,38321000,25166000,18169000,11185000,2646300,16931000
Q15717,"ELAV-like protein 1 (Hu-antigen R, HuR)",ELAVL1,22827000,74841000,29748000,77124000,45866000,7125600,8298100,25420000,47026000,29511000,0,0,0,1238100
Q15746,"Myosin light chain kinase, smooth muscle, MLCK, smMLCK, EC 2.7.11.18 (Kinase-related protein, KRP) (Telokin) [Cleaved into: Myosin light chain kinase, smooth muscle, deglutamylated form ]",MYLK,95572000,157230000,206440000,126380000,252840000,84541000,30975000,161430000,13072000,13322000,0,0,0,0
Q15796,"Mothers against decapentaplegic homolog 2, MAD homolog 2, Mothers against DPP homolog 2 (JV18-1) (Mad-related protein 2, hMAD-2) (SMAD family member 2, SMAD 2, Smad2, hSMAD2)",SMAD2,14836000,30906000,15159000,56442000,13846000,0,0,17537000,0,0,8834300,5239100,9193400,5927400
Q15833,"Syntaxin-binding protein 2 (Protein unc-18 homolog 2, Unc18-2) (Protein unc-18 homolog B, Unc-18B)",STXBP2,13032000,37241000,17839000,6361400,9527200,14000000,7264400,8552400,44671000,31071000,1760300,776130,1527100,2111500
Q15836,"Vesicle-associated membrane protein 3, VAMP-3 (Cellubrevin, CEB) (Synaptobrevin-3)",VAMP3,123700000,186460000,121740000,215700000,114210000,68014000,112460000,150120000,92944000,70720000,23845000,18763000,25684000,16492000
Q15843,"NEDD8 (Neddylin) (Neural precursor cell expressed developmentally down-regulated protein 8, NEDD-8) (Ubiquitin-like protein Nedd8)",NEDD8,97340000,79175000,76413000,63951000,49993000,37291000,52148000,54095000,0,0,3573500,0,5499800,10144000
Q15847,"Adipogenesis regulatory factor (Adipogenesis factor rich in obesity) (Adipose most abundant gene transcript 2 protein) (Adipose-specific protein 2, apM-2)",ADIRF,432510016,429270016,120610000,10828000,489680000,367900000,280480000,305540000,26711000,20581000,10475000,2772900,3508900,20479000
Q15907,"Ras-related protein Rab-11B, EC 3.6.5.2 (GTP-binding protein YPT3)",RAB11B,72469000,550190016,138730000,179850000,155890000,99475000,28417000,414529984,1633900,851760,11820000,12549000,16054000,9092100
Q15942,Zyxin (Zyxin-2),ZYX,109630000,433520000,448790016,366060000,344030016,243210000,164490000,346089984,12999000,2013300,1255000,1259200,2407400,4263400
Q16181,Septin-7 (CDC10 protein homolog),SEPTIN7,128400000,251190000,277950016,174610000,196220000,186190000,90354000,185930000,51858000,2609700,0,0,0,0
Q16186,"Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein, Gp110) (Adhesion-regulating molecule 1, ARM-1) (Proteasome regulatory particle non-ATPase 13, hRpn13) (Rpn13 homolog)",ADRM1,16395000,4680000,4743700,0,6452300,12194000,0,18029000,0,1068900,1509600,6398800,3266600,4066200
Q16204,Coiled-coil domain-containing protein 6 (Papillary thyroid carcinoma-encoded protein) (Protein H4),CCDC6,21351000,25056000,29555000,35450000,20259000,8011300,14317000,27926000,2180700,21731000,0,805200,2794700,2459000
Q16270,"Insulin-like growth factor-binding protein 7, IBP-7, IGF-binding protein 7, IGFBP-7 (IGFBP-rP1) (MAC25 protein) (PGI2-stimulating factor) (Prostacyclin-stimulating factor) (Tumor-derived adhesion factor, TAF)",IGFBP7,5067400,16242000,75274000,18716000,21090000,4625500,15705000,19214000,199490000,127760000,0,0,315470,0
Q16363,Laminin subunit alpha-4 (Laminin-14 subunit alpha) (Laminin-8 subunit alpha) (Laminin-9 subunit alpha),LAMA4,60688000,233100000,57023000,108490000,60030000,141270000,135420000,160730000,2616900,740260,0,0,138580,0
Q16401,26S proteasome non-ATPase regulatory subunit 5 (26S protease subunit S5 basic) (26S proteasome subunit S5B),PSMD5,70611000,75388000,120370000,103510000,92601000,88495000,67617000,116080000,6108400,3074400,51841000,35432000,71942000,34183000
Q16531,"DNA damage-binding protein 1 (DDB p127 subunit) (DNA damage-binding protein a, DDBa) (Damage-specific DNA-binding protein 1) (HBV X-associated protein 1, XAP-1) (UV-damaged DNA-binding factor) (UV-damaged DNA-binding protein 1, UV-DDB 1) (XPE-binding factor, XPE-BF) (Xeroderma pigmentosum group E-complementing protein, XPCe)",DDB1,17238000,16444000,29140000,21842000,15034000,13457000,9660300,23892000,963360,0,23358000,68155000,11022000,81555000
Q16543,"Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed ]",CDC37,45195000,68282000,65644000,79388000,53188000,26212000,0,68232000,42094000,26100000,17010000,22201000,29045000,21346000
Q16555,"Dihydropyrimidinase-related protein 2, DRP-2 (Collapsin response mediator protein 2, CRMP-2) (N2A3) (Unc-33-like phosphoprotein 2, ULIP-2)",DPYSL2,711769984,1084999936,908529984,1051299968,676179968,703600000,594350016,696160000,46130000,35534000,2110300,1820100,1940500,470900
Q16563,Synaptophysin-like protein 1 (Pantophysin),SYPL1,20261000,71130000,97215000,34170000,36650000,0,0,78130000,8502700,4452600,0,5719700,0,6938400
Q16658,Fascin (55 kDa actin-bundling protein) (Singed-like protein) (p55),FSCN1,153350000,461710016,290780000,256570000,187080000,242110000,253290000,218260000,0,0,13687000,23678000,10807000,19382000
Q16698,"2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial, EC 1.3.1.124 (2,4-dienoyl-CoA reductase [NADPH], 4-enoyl-CoA reductase [NADPH]) (Short chain dehydrogenase/reductase family 18C member 1)",DECR1,248910000,151090000,334390016,67467000,139660000,75351000,59720000,142010000,42002000,8516000,0,0,3174300,0
Q16719,"Kynureninase, EC 3.7.1.3 (L-kynurenine hydrolase)",KYNU,53600000,3299100,29377000,12434000,7674100,20164000,20814000,14000000,3136800,5760300,0,0,0,0
Q16775,"Hydroxyacylglutathione hydrolase, mitochondrial, EC 3.1.2.6 (Glyoxalase II, Glx II)",HAGH,16796000,9543700,10467000,15463000,7570300,7363200,3394800,11001000,31564000,33795000,26746000,8350400,42465000,23061000
Q16778,"Histone H2B type 2-E (H2B-clustered histone 21) (Histone H2B-GL105) (Histone H2B.q, H2B/q)",H2BC21,5217800192,7256900096,7506500096,3599899904,5197300224,5457200128,4841600000,5655399936,1509799936,1592300032,13735000,1192900,69370,2641800
Q16787,"Laminin subunit alpha-3 (Epiligrin 170 kDa subunit, E170) (Epiligrin subunit alpha) (Kalinin subunit alpha) (Laminin-5 subunit alpha) (Laminin-6 subunit alpha) (Laminin-7 subunit alpha) (Nicein subunit alpha)",LAMA3,113730000,583529984,225700000,220460000,182150000,58652000,74665000,161510000,3598100,60826000,124130,0,0,0
Q16795,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9, mitochondrial (Complex I-39kD, CI-39kD) (NADH-ubiquinone oxidoreductase 39 kDa subunit)",NDUFA9,39730000,32513000,186610000,56556000,74021000,57978000,28109000,62940000,63143000,3441700,0,1928500,64888000,0
Q16822,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial, PEPCK-M, EC 4.1.1.32",PCK2,97339000,83782000,194750000,130080000,81126000,79907000,51926000,56623000,4508700,4112600,0,0,0,0
Q16836,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial, HCDH, EC 1.1.1.35 (Medium and short-chain L-3-hydroxyacyl-coenzyme A dehydrogenase) (Short-chain 3-hydroxyacyl-CoA dehydrogenase)",HADH,42313000,143350000,204260000,81789000,76834000,86402000,83911000,49657000,1788300,168930,4527700,12511000,2602200,1771400
Q16850,"Lanosterol 14-alpha demethylase, LDM, EC 1.14.14.154 (CYPLI) (Cytochrome P450 51A1) (Cytochrome P450-14DM, Cytochrome P45014DM) (Cytochrome P450LI) (Sterol 14-alpha demethylase)",CYP51A1,33403000,18861000,17288000,22176000,17751000,17783000,11832000,4838900,0,267940,140610,0,78286,0
Q16851,"UTP--glucose-1-phosphate uridylyltransferase, EC 2.7.7.9 (UDP-glucose pyrophosphorylase, UDPGP, UGPase)",UGP2,159650000,164510000,229440000,147610000,93584000,129300000,153060000,151540000,8513400,15796000,26079000,17813000,34123000,26471000
Q16853,"Membrane primary amine oxidase, EC 1.4.3.21 (Copper amine oxidase) (HPAO) (Semicarbazide-sensitive amine oxidase, SSAO) (Vascular adhesion protein 1, VAP-1)",AOC3,883870016,1332600064,1150300032,1037600000,990019968,1005400000,279520000,1050600000,52222000,10350000,520370,0,1936400,0
Q16881,"Thioredoxin reductase 1, cytoplasmic, TR, EC 1.8.1.9 (Gene associated with retinoic and interferon-induced mortality 12 protein, GRIM-12, Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1, EC 1.11.1.2) (Thioredoxin reductase TR1)",TXNRD1,183140000,84285000,192650000,132230000,100340000,103130000,33698000,96526000,0,0,4774800,2400400,4781300,4012700
Q16891,MICOS complex subunit MIC60 (Cell proliferation-inducing gene 4/52 protein) (Mitochondrial inner membrane protein) (Mitofilin) (p87/89),IMMT,113920000,144790000,191940000,120470000,122760000,80497000,52160000,146390000,10203000,1577200,456000,1335200,1054700,2236100
Q1KMD3,"Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2, SAF-A2)",HNRNPUL2,207130000,129990000,173590000,152090000,109420000,105110000,52535000,139950000,0,55994000,0,35692000,0,0
Q27J81,Inverted formin-2 (HBEBP2-binding protein C),INF2,16862000,35660000,21362000,27159000,22095000,14626000,8963500,25961000,1409800,42546000,0,0,0,0
Q2TAA2,"Isoamyl acetate-hydrolyzing esterase 1 homolog, EC 3.1.-.-",IAH1,47470000,51552000,91159000,68083000,27887000,44849000,32427000,40805000,2355500,0,18280000,7316000,9411900,13235000
Q30154,"HLA class II histocompatibility antigen, DR beta 5 chain (DR beta-5) (DR2-beta-2) (Dw2) (MHC class II antigen DRB5)",HLA-DRB5,553560000,345700000,594440000,171370000,32237000,204980000,19302000,777859968,137720000,108700000,0,0,0,0
Q32MZ4,"Leucine-rich repeat flightless-interacting protein 1, LRR FLII-interacting protein 1 (GC-binding factor 2) (TAR RNA-interacting protein)",LRRFIP1,10339000,42547000,37929000,16276000,20036000,9812800,8627600,61728000,25815000,155180000,4766800,0,101510000,88463
Q3LXA3,"Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase, DHA kinase, EC 2.7.1.28, EC 2.7.1.29 (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing), EC 4.6.1.15 (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase) ]",TKFC,63018000,42608000,71291000,47474000,44421000,54983000,53119000,61487000,10174000,20212000,25978000,34201000,36262000,32018000
Q3ZCM7,Tubulin beta-8 chain (Tubulin beta 8 class VIII),TUBB8,652840000,663409984,738470016,801760000,404400000,646390016,570249984,665409984,0,0,937480,0,2486300,0
Q52LJ0,Protein FAM98B,FAM98B,23526000,33474000,65458000,22739000,24042000,19437000,39627000,38831000,0,3640600,0,5402100,0,7320700
Q53GQ0,"Very-long-chain 3-oxoacyl-CoA reductase, EC 1.1.1.330 (17-beta-hydroxysteroid dehydrogenase 12, 17-beta-HSD 12) (3-ketoacyl-CoA reductase, KAR) (Estradiol 17-beta-dehydrogenase 12, EC 1.1.1.62) (Short chain dehydrogenase/reductase family 12C member 1)",HSD17B12,204350000,203840000,131960000,136810000,147650000,152590000,48826000,100850000,0,0,1952700,0,1652200,174950
Q562E7,WD repeat-containing protein 81,WDR81,7129800,5989000,7040600,4884200,5014600,5354500,0,4733100,0,0,3061000,6550600,4279900,0
Q5H9R7,Serine/threonine-protein phosphatase 6 regulatory subunit 3 (SAPS domain family member 3) (Sporulation-induced transcript 4-associated protein SAPL),PPP6R3,9134200,0,10173000,12927000,0,4939200,6317100,11688000,0,0,4104400,5119200,6706900,5374300
Q5JTV8,"Torsin-1A-interacting protein 1 (Lamin-associated protein 1B, LAP1B)",TOR1AIP1,78398000,23846000,146990000,107400000,23407000,77268000,23617000,32299000,4205100,0,486900,0,823570,0
Q5JWF2,"Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas (Adenylate cyclase-stimulating G alpha protein) (Extra large alphas protein, XLalphas)",GNAS,87392000,126850000,133750000,88069000,37726000,47776000,27610000,87340000,11530000,2168500,870400,4086800,4544300,2212300
Q5QJ74,"Tubulin-specific chaperone cofactor E-like protein, EL (Leucine-rich repeat-containing protein 35)",TBCEL,3700500,6953500,8011000,38897000,13478000,5803300,0,4076200,0,0,5909900,9574200,8271900,6225300
Q5T4S7,"E3 ubiquitin-protein ligase UBR4, EC 2.3.2.27 (600 kDa retinoblastoma protein-associated factor) (N-recognin-4) (RING-type E3 ubiquitin transferase UBR4) (Retinoblastoma-associated factor of 600 kDa, RBAF600, p600) (Zinc finger UBR1-type protein 1)",UBR4,22117000,26374000,21690000,25986000,21303000,17785000,27341000,33961000,0,15294000,16686000,11073000,24430000,13581000
Q5T6V5,Queuosine salvage protein,C9orf64,8959200,12325000,8207400,12502000,6740400,15279000,0,10126000,6782600,6843300,3192000,3924700,3677700,0
Q5TDH0,"Protein DDI1 homolog 2, EC 3.4.23.-",DDI2,66909000,38740000,50202000,46738000,41124000,70799000,93131000,44515000,2692900,3416300,198400000,145000000,287320000,203870000
Q5TFQ8,"Signal-regulatory protein beta-1 isoform 3, SIRP-beta-1 isoform 3",SIRPB1,48250000,58299000,65589000,21262000,46561000,72227000,22907000,132930000,41061000,0,8668800,0,16664000,0
Q5VW32,BRO1 domain-containing protein BROX (BRO1 domain- and CAAX motif-containing protein),BROX,0,11103000,0,15354000,7562400,0,18687000,14765000,13710000,10954000,53533000,34948000,65894000,37639000
Q5VYK3,Proteasome adapter and scaffold protein ECM29 (Ecm29 proteasome adapter and scaffold) (Proteasome-associated protein ECM29 homolog),ECPAS,18138000,11721000,21292000,13396000,9622100,9527000,0,14276000,9481400,15750000,4517400,17527000,0,11292000
Q63HN8,"E3 ubiquitin-protein ligase RNF213, EC 2.3.2.27, EC 3.6.4.- (ALK lymphoma oligomerization partner on chromosome 17) (E3 ubiquitin-lipopolysaccharide ligase RNF213, EC 2.3.2.-) (Mysterin) (RING finger protein 213)",RNF213,6883100,0,19958000,6836400,2916300,8551100,3189500,14017000,16470000,19592000,607500,0,0,0
Q63ZY3,"KN motif and ankyrin repeat domain-containing protein 2 (Ankyrin repeat domain-containing protein 25) (Matrix-remodeling-associated protein 3) (SRC-1-interacting protein, SIP, SRC-interacting protein, SRC1-interacting protein)",KANK2,66843000,138230000,116560000,70665000,97673000,70452000,30777000,101060000,3221400,12336000,0,0,0,0
Q6DD88,"Atlastin-3, EC 3.6.5.-",ATL3,99715000,158610000,140700000,127960000,123840000,101340000,22817000,135920000,26454000,1886800,0,8275700,4080400,3758400
