Uniprot_Id,Protein_Name,Gene_Name,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14
Q9HDC9,Adipocyte plasma membrane-associated protein (Protein BSCv),APMAP,0.6875923057,0.6910316421,0.7414312019,0.6790811764,0.6693993425,0.6289177196,0.6268285774,0.6869868493,0.5989239459,0.6138351891,0.5376832669,0.5315404961,0.4497040771,0.5514320082
Q9NP58,"ATP-binding cassette sub-family B member 6 (ABC-type heme transporter ABCB6, EC 7.6.2.5) (Mitochondrial ABC transporter 3, Mt-ABC transporter 3) (P-glycoprotein-related protein) (Ubiquitously-expressed mammalian ABC half transporter)",ABCB6,0.6505393238,6.69E-01,0.6693993425,0.660255978,0.6620631797,0.6762042225,0.7324113573,0.6673644011,0.5396250859,0.5596394343,0.7553369968,0.7650561439,0.7827656426,0.7761008778
Q9NP72,Ras-related protein Rab-18,RAB18,0.683581328,0.6961428794,0.7092038176,0.7002433205,0.688103152,0.655217357,0.6240624484,0.7097475945,0.6324800532,0.5758079202,0.5640839879,0.5921017003,0.5710165399,0.5949293028
Q9NP79,"Vacuolar protein sorting-associated protein VTA1 homolog (Dopamine-responsive gene 1 protein, DRG-1) (LYST-interacting protein 5, LIP5) (SKD1-binding protein 1, SBP1)",VTA1,0.6476244241,0.6573962441,0.6668377128,0.7088870568,0.6654305031,0.702993889,0.6817855455,0.6756970459,0.6629510993,0.5963987448,0.6805222012,0.6724536042,0.6709332484,0.6678654366
Q9NP97,"Dynein light chain roadblock-type 1 (Bithoraxoid-like protein, BLP) (Dynein light chain 2A, cytoplasmic) (Dynein-associated protein Km23) (Roadblock domain-containing protein 1)",DYNLRB1,0.6659530098,0.6892549988,0.6880860635,0.6843394553,0.6670129807,0.6717857044,0.6426895404,0.6766313658,0.4711887721,0.4734346865,0.3519454278,0.3453283902,0.3560120135,0.3407626789
Q9NPQ8,Synembryn-A (Protein Ric-8A),RIC8A,0.6148591333,0.6725098556,0.6693993425,0.6677446911,0.6943078938,0.6475781167,0.6315774978,0.6856380221,0.6460448692,0.6575000958,0.6343045042,0.6539961911,0.6867130309,0.6878077417
Q9NQC3,"Reticulon-4 (Foocen) (Neurite outgrowth inhibitor, Nogo protein) (Neuroendocrine-specific protein, NSP) (Neuroendocrine-specific protein C homolog) (RTN-x) (Reticulon-5)",RTN4,0.7618129837,0.7205872662,0.7544879987,0.7576135498,0.6781975993,0.6904803463,0.6084612309,0.7246203182,0.4946042289,0.6606010858,0.4831114942,0.4876190041,0.4758449722,0.519326455
Q9NQP4,Prefoldin subunit 4 (Protein C-1),PFDN4,0.6789104118,0.6686995173,0.6809246057,0.6547333296,0.6525446318,0.6582924064,0.5239066614,0.6704617661,0.629983679,0.6546957588,0.675934516,0.6700991677,0.6754457441,0.6621814323
Q9NQR4,"Omega-amidase NIT2, EC 3.5.1.3 (Nitrilase homolog 2)",NIT2,0.668240982,0.6968728206,0.7106004927,0.6966978342,0.6733870798,0.6900682114,0.670557703,0.6989078425,0.646300526,0.657584258,0.6184815381,0.6239788151,0.5990473451,0.6040761151
Q9NQW7,"Xaa-Pro aminopeptidase 1, EC 3.4.11.9 (Aminoacylproline aminopeptidase) (Cytosolic aminopeptidase P) (Soluble aminopeptidase P, sAmp) (X-Pro aminopeptidase 1) (X-prolyl aminopeptidase 1, soluble)",XPNPEP1,0.6662521997,0.682344682,0.6791684685,0.6463693626,0.6752208189,0.677895635,0.6584794553,0.6725464853,0.6243324018,0.6023990325,0.4998725599,0.6194777135,0.4995211395,0.5321240591
Q9NR12,"PDZ and LIM domain protein 7 (LIM mineralization protein, LMP) (Protein enigma)",PDLIM7,0.6716367729,0.6969051079,0.6709981044,0.6678005806,0.6946246547,0.6932086796,0.6406472811,0.6595887618,0.4078167725,0.4577934417,0.33452567,0.5725216869,0.612735412,0.5670249226
Q9NR45,"Sialic acid synthase (N-acetylneuraminate synthase, EC 2.5.1.56) (N-acetylneuraminate-9-phosphate synthase, EC 2.5.1.57) (N-acetylneuraminic acid phosphate synthase) (N-acetylneuraminic acid synthase)",NANS,0.6961287663,0.692231377,0.7490677206,0.725289746,0.7157490432,0.6693993425,0.6540075298,0.7258098,0.5674316093,0.5880920545,0.6057953009,0.5937480939,0.5857172124,0.5698178907
Q9NR46,Endophilin-B2 (SH3 domain-containing GRB2-like protein B2),SH3GLB2,0.6539355972,0.6952541154,0.6841276783,0.6707647757,0.6909064738,0.6718458962,0.5497775578,0.6680339093,0.6006796005,0.6263247726,0.5817231322,0.5944073088,0.5814928091,0.5852292848
Q9NRN5,Olfactomedin-like protein 3 (HNOEL-iso) (hOLF44),OLFML3,0.6472972895,0.7682219434,0.6520089769,0.7548343529,0.6924648665,0.7013389159,0.6104337691,0.6867897081,0.5233479572,0.5453749614,0.4230528585,0.4604838787,0.4046763445,0.4564791735
Q9NRP0,Oligosaccharyltransferase complex subunit OSTC (Hydrophobic protein HSF-28),OSTC,0.6407530691,0.6610751415,0.67900852,0.6857126085,0.6736420807,0.6409343281,0.6595919382,0.6720343926,0.6667642924,0.6830002379,0.6054302297,0.6294910295,0.649710038,0.6061899704
Q9NRQ2,"Phospholipid scramblase 4, PL scramblase 4 (Ca(2+)-dependent phospholipid scramblase 4) (Cell growth-inhibiting gene 43 protein) (TRA1)",PLSCR4,0.6602059188,0.701685833,0.6785927663,0.6954254027,0.6869650162,0.6537977632,0.6216100745,0.6845686023,0.5779549824,0.597152801,0.5753633774,0.6092156992,0.476379461,0.5750573924
Q9NRV9,Heme-binding protein 1 (p22HBP),HEBP1,0.7138101192,0.7241875564,0.7390857721,0.7022459746,0.687144707,0.7051289892,0.6371368564,0.7115327218,0.5464444114,0.6020232811,0.624097711,0.6173608126,0.651653978,0.6345053044
Q9NRX4,"14 kDa phosphohistidine phosphatase, EC 3.9.1.3 (Phosphohistidine phosphatase 1, PHPT1) (Protein histidine phosphatase, PHP) (Protein janus-A homolog)",PHPT1,0.6691033693,0.6696953157,0.6698501176,0.695152871,0.6807455984,0.6823196724,0.6744174574,0.7123050828,0.5387792242,0.6003280595,0.6389906595,0.6150591696,0.6430821743,0.6298601617
Q9NRY5,Protein FAM114A2,FAM114A2,0.6726870937,0.6452112433,0.7266517615,0.6837116431,0.6954998282,0.6637249882,0.6581354734,0.6915015162,0.5078702696,0.5561207568,0.637454341,0.654776634,0.6902383327,0.6693993425
Q9NS86,LanC-like protein 2 (Testis-specific adriamycin sensitivity protein),LANCL2,0.6693993425,0.6733681417,0.6891676664,0.646398594,0.6331047694,0.6707069797,0.6959463011,0.6736081047,0.6230524765,0.6333185644,0.6344359853,0.6490850705,0.6703486602,0.6674908964
Q9NSD9,"Phenylalanine--tRNA ligase beta subunit, EC 6.1.1.20 (Phenylalanyl-tRNA synthetase beta subunit, PheRS)",FARSB,0.6693993425,0.7118693456,0.6863817146,0.6716329933,0.6674077457,0.6672711179,0.5084268327,0.6864401775,0.6716764182,0.6414015885,0.5493249632,0.5136542317,0.5730244714,0.585968097
Q9NSE4,"Isoleucine--tRNA ligase, mitochondrial, EC 6.1.1.5 (Isoleucyl-tRNA synthetase, IleRS)",IARS2,0.6396846545,0.6807087676,0.7057056967,0.6798841761,0.6521878234,0.6755310661,0.6395174685,0.735306153,0.6476451213,0.6632676189,0.5704947469,0.5713876725,0.5845545093,0.575966552
Q9NT62,"Ubiquitin-like-conjugating enzyme ATG3, EC 2.3.2.- (Autophagy-related protein 3, APG3-like, hApg3) (Protein PC3-96)",ATG3,0.6952657356,0.673901384,0.7079136543,0.667058416,0.7008176155,0.695811925,0.648630556,0.6739853389,0.6465763147,0.671740269,0.6552690246,0.6279835203,0.6378097019,0.6362213941
Q9NTJ5,"Phosphatidylinositol-3-phosphatase SAC1, EC 3.1.3.64 (Phosphatidylinositol-4-phosphate phosphatase) (Suppressor of actin mutations 1-like protein)",SACM1L,0.6734074654,0.6892342513,0.6915170366,0.7349898344,0.6781156146,0.6371679776,0.529924113,0.6818040011,0.6001971011,0.6693993425,0.5621133396,0.5345288464,0.593507005,0.5463624669
Q9NTK5,"Obg-like ATPase 1 (DNA damage-regulated overexpressed in cancer 45, DOC45) (GTP-binding protein 9)",OLA1,0.65263695,0.7196791218,0.7032759099,0.6547493325,0.6979344802,0.6715936293,0.7097969703,0.6589910656,0.6412450577,0.6682891515,0.6884466916,0.6518682479,0.6624226016,0.6705095336
Q9NTX5,"Ethylmalonyl-CoA decarboxylase, EC 4.1.1.94 (Enoyl-CoA hydratase domain-containing protein 1) (Methylmalonyl-CoA decarboxylase, MMCD)",ECHDC1,0.6734302635,0.7027879421,0.6976738501,0.6904014577,0.6653684215,0.6932987864,0.7018852661,0.7456139494,0.4019447945,0.4076804262,0.495874087,0.4363527144,0.4961347976,0.4804537265
Q9NUQ9,CYFIP-related Rac1 interactor B (L1),CYRIB,0.7311685192,0.6757019111,0.7247527241,0.693041574,0.6746747502,0.7036774701,0.6641239348,0.7094028084,0.6523914784,0.4589141873,0.5611748782,0.5476837112,0.5526773392,0.5632526816
Q9NVA2,Septin-11,SEPTIN11,0.669328978,0.6954707174,0.6925493442,0.669469707,0.6826410572,0.6564305616,0.6042076365,0.6878445725,0.622983459,0.6261665882,0.619263343,0.6129392831,0.6069869288,0.5882433985
Q9NVD7,Alpha-parvin (Actopaxin) (CH-ILKBP) (Calponin-like integrin-linked kinase-binding protein) (Matrix-remodeling-associated protein 2),PARVA,0.6897812448,0.7210407755,0.682190644,0.709829338,0.6919749286,0.6948774844,0.656608041,0.6895667739,0.5844249984,0.4973933571,0.6393992963,0.5468837272,0.5824605824,0.6553026388
Q9NVS9,"Pyridoxine-5'-phosphate oxidase, EC 1.4.3.5 (Pyridoxamine-phosphate oxidase)",PNPO,0.6577645922,0.6809823046,0.6422776467,0.6981114369,0.6580816747,0.6321125093,0.5819170468,0.6828084845,0.583887092,0.6009152261,0.6956847864,0.6693993425,0.704948454,0.7006153678
Q9NVZ3,"Adaptin ear-binding coat-associated protein 2 (NECAP endocytosis-associated protein 2, NECAP-2)",NECAP2,0.6690024465,0.6711919486,0.6916875599,0.6796033614,0.6697962385,0.6587405679,0.6613062587,0.6789027722,0.6051641816,0.5797614101,0.5253493649,0.5362099147,0.5427509184,0.4821456912
Q9NX40,OCIA domain-containing protein 1 (Ovarian cancer immunoreactive antigen domain containing 1) (Ovarian carcinoma immunoreactive antigen),OCIAD1,0.6655015512,0.7213583405,0.738298896,0.6820001372,0.7015035688,0.6415976442,0.671924825,0.6960959563,0.66687386,0.6564702874,0.5360253587,0.4548771145,0.5510182247,0.5058234266
Q9NX46,"ADP-ribosylhydrolase ARH3 (ADP-ribose glycohydrolase ARH3) (ADP-ribosylhydrolase 3) (O-acetyl-ADP-ribose deacetylase ARH3, EC 3.5.1.-) (Poly(ADP-ribose) glycohydrolase ARH3, EC 3.2.1.143) ([Protein ADP-ribosylarginine] hydrolase-like protein 2) ([Protein ADP-ribosylserine] hydrolase, EC 3.2.2.-)",ADPRS,0.6710102071,0.7031181326,0.7016447401,0.7004634207,0.6516576369,0.6635346504,0.6431403331,0.6797629079,0.6677884779,0.6111899261,0.6657740428,0.6470997059,0.6812161962,0.651696639
Q9NX63,MICOS complex subunit MIC19 (Coiled-coil-helix-coiled-coil-helix domain-containing protein 3),CHCHD3,0.6821853767,0.6771997904,0.6801460928,0.6564650202,0.6665695235,0.6722291616,0.5642875223,0.6900444081,0.6140601545,0.5860858017,0.616074082,0.6150207606,0.6538422864,0.6162292659
Q9NY33,"Dipeptidyl peptidase 3, EC 3.4.14.4 (Dipeptidyl aminopeptidase III) (Dipeptidyl arylamidase III) (Dipeptidyl peptidase III, DPP III) (Enkephalinase B)",DPP3,0.6659737573,0.6786466052,0.7108401743,0.6837988147,0.6554898486,0.6974315952,0.6930945685,0.6860076971,0.6074665181,0.6012678478,0.6670859185,0.6717127665,0.6419176217,0.6579778569
Q9NYL9,"Tropomodulin-3 (Ubiquitous tropomodulin, U-Tmod)",TMOD3,0.685533561,0.6912099257,0.6912973385,0.7019650795,0.6760745615,0.6461245344,0.6627241236,0.6823744763,0.528320124,0.6211599327,0.5156814431,0.606084318,0.3708733985,0.5691670191
Q9NYU2,"UDP-glucose:glycoprotein glucosyltransferase 1, UGT1, hUGT1, EC 2.4.1.- (UDP--Glc:glycoprotein glucosyltransferase) (UDP-glucose ceramide glucosyltransferase-like 1)",UGGT1,0.6945477764,0.6809385579,0.7273602315,0.7286728713,0.6693993425,0.6735695852,0.6607245654,0.7136745369,0.5926457435,0.6154085394,0.4177977761,0.4710737362,0.3900622405,0.4802434773
Q9NZ08,"Endoplasmic reticulum aminopeptidase 1, EC 3.4.11.- (ARTS-1) (Adipocyte-derived leucine aminopeptidase, A-LAP) (Aminopeptidase PILS) (Puromycin-insensitive leucyl-specific aminopeptidase, PILS-AP) (Type 1 tumor necrosis factor receptor shedding aminopeptidase regulator)",ERAP1,0.6220247326,0.71057488,0.7520391934,0.6901571923,0.6675162276,0.7901307554,0.7353292727,0.6469381892,0.6712824574,0.5888622242,0.3992900424,0.5572947684,0.5548004976,0.5755261607
Q9NZ32,"Actin-related protein 10 (Actin-related protein 11, hARP11)",ACTR10,0.7262091085,0.7180613816,0.7435378347,0.6764597971,0.6595436883,0.6629938005,0.6465978261,0.6951622797,0.5919671131,0.5629247127,0.6451692257,0.5990360064,0.6758048845,0.6040067961
Q9NZ45,CDGSH iron-sulfur domain-containing protein 1 (MitoNEET),CISD1,0.6341877394,0.6550023633,0.7258608645,0.7163534542,0.6978979309,0.6225818586,0.6326773126,0.6988788523,0.6837963218,0.5758492946,0.5956267809,0.6064277672,0.6216068478,0.5892274762
Q9NZA1,Chloride intracellular channel protein 5,CLIC5,0.6909777631,0.7386791859,0.660922551,0.6707222756,0.6756032399,0.6693993425,0.65206555,0.7129227223,0.3673484988,0.3777251318,0.3007795785,0.3469764073,0.3203117993,0.316708011
Q9NZD4,Alpha-hemoglobin-stabilizing protein (Erythroid differentiation-related factor) (Erythroid-associated factor),AHSP,0.4559536512,0.6788220742,0.6407221489,0.6264823037,0.6599766109,0.6531735271,0.6386513794,0.6864244158,0.6178730661,0.5454733813,0.8038704095,0.8482228842,0.8358367214,0.8031584816
Q9NZL4,"Hsp70-binding protein 1, HspBP1 (Heat shock protein-binding protein 1) (Hsp70-binding protein 2, HspBP2) (Hsp70-interacting protein 1) (Hsp70-interacting protein 2)",HSPBP1,0.68604107,0.677907979,0.6815975718,0.6761139656,0.6656518497,0.6749926369,0.6374204806,0.6676049271,0.5758206361,0.5597061599,0.6353517693,0.6691765082,0.6633202516,0.6693993425
Q9NZM1,Myoferlin (Fer-1-like protein 3),MYOF,0.6590601836,0.7131208687,0.7005099416,0.7084892762,0.679942277,0.6665277471,0.6722709379,0.6877739667,0.5512423055,0.541244917,0.375677565,0.3778081821,0.3664372182,0.4098579261
Q9NZN3,EH domain-containing protein 3 (PAST homolog 3),EHD3,0.7059637133,0.8537840119,0.5906879216,0.7695518324,0.6829440669,0.7745843016,0.6558546181,0.7193497758,0.5336926749,0.4484729798,0.4397932169,0.4303381779,0.4149819697,0.4006538472
Q9NZN4,EH domain-containing protein 2 (PAST homolog 2),EHD2,0.6693993425,0.8020685153,0.7035881273,0.6937774661,0.737582143,0.6754323547,0.6139380419,0.7441182413,0.28105862,0.1597561689,0.06099303612,0.2148190861,0.07838887014,0.2509983015
Q9NZU5,LIM and cysteine-rich domains protein 1 (Dyxin),LMCD1,0.6701345108,0.7175098445,0.6968235655,0.7021588031,0.6686641742,0.6664043077,0.6460494253,0.6901875898,0.5170844811,0.4322796552,0.6119897393,0.5973127546,0.626929455,0.617592558
Q9NZZ3,"Charged multivesicular body protein 5 (Chromatin-modifying protein 5) (SNF7 domain-containing protein 2) (Vacuolar protein sorting-associated protein 60, Vps60, hVps60)",CHMP5,0.6754467895,0.6915312301,0.6985705754,0.6845477744,0.6823801457,0.6689575741,0.669841111,0.6765190641,0.5941406474,0.544097896,0.5711533285,0.5752718634,0.5666014288,0.5760223912
Q9P0K7,Ankycorbin (Ankyrin repeat and coiled-coil structure-containing protein) (Novel retinal pigment epithelial cell protein) (Retinoic acid-induced protein 14),RAI14,0.6862678849,0.6933598226,0.6867355073,0.7215935188,0.6432675345,0.6525308001,0.5824710767,0.7124870655,0.561197435,0.6390267665,0.5984632042,0.5634965549,0.6149925143,0.5994743772
Q9P2E9,"Ribosome-binding protein 1 (180 kDa ribosome receptor homolog, RRp) (ES/130-related protein) (Ribosome receptor protein)",RRBP1,0.6597129249,0.6295341127,0.7370183424,0.6693993425,0.723375349,0.6488810537,0.6332208909,0.737704135,0.6995214611,0.7162697406,0.177725574,0.604159477,0.5563708624,0.5886661987
Q9P2J5,"Leucine--tRNA ligase, cytoplasmic, EC 6.1.1.4 (Leucyl-tRNA synthetase, LeuRS)",LARS1,0.6433842994,0.6719580773,0.7088885043,0.6949052683,0.6758136499,0.5774671554,0.6668406078,0.7310585495,0.6013684891,0.513280174,0.5771945935,0.6243916889,0.6148719849,0.6429941056
Q9P2R3,"Rabankyrin-5, Rank-5 (Ankyrin repeat and FYVE domain-containing protein 1) (Ankyrin repeats hooked to a zinc finger motif)",ANKFY1,0.6689943245,0.6819708253,0.6780719885,0.7033124994,0.6572401555,0.6655227409,0.6535287698,0.6973209822,0.5825524884,0.5777054599,0.6663392104,0.6444584588,0.6698043606,0.6598642369
Q9P2T1,"GMP reductase 2, GMPR 2, EC 1.7.1.7 (Guanosine 5'-monophosphate oxidoreductase 2, Guanosine monophosphate reductase 2)",GMPR2,0.6404233209,0.7231043452,0.7147725448,0.6974530664,0.6745944715,0.6859112777,0.6557885622,0.7049425836,0.5833481401,0.6558559048,0.6561450828,0.6636333133,0.6720227724,0.6667759126
Q9UBB4,Ataxin-10 (Brain protein E46 homolog) (Spinocerebellar ataxia type 10 protein),ATXN10,0.5396308357,0.6808024529,0.6850707259,0.6654281711,0.6312693817,0.6832710005,0.6031115184,0.7155859986,0.6814802842,0.673370514,0.6274403817,0.6120244189,0.6201838716,0.462175763
Q9UBC2,"Epidermal growth factor receptor substrate 15-like 1 (Eps15-related protein, Eps15R)",EPS15L1,0.7195456705,0.7079020744,0.6916056557,0.7170353867,0.6806010496,0.6980855428,0.6581976354,0.7050816239,0.5953489467,0.6258408207,0.5842180062,0.5932873874,0.628631517,0.5984171606
Q9UBI1,COMM domain-containing protein 3 (Protein Bup) (Protein PIL),COMMD3,0.6736297368,0.6864474953,0.6735763402,0.7021432023,0.6652223448,0.6641146065,0.6741477804,0.6633717987,0.6249161909,0.6465608747,0.5933579931,0.6036263151,0.6268710424,0.6097208962
Q9UBI6,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12,GNG12,0.6654129321,0.6867825912,0.66723292,0.671565765,0.6765840972,0.7267439189,0.7053539948,0.6372123676,0.5716720556,0.7057256802,0.5645141764,0.5805830363,0.6151279961,0.6027232571
Q9UBQ5,"Eukaryotic translation initiation factor 3 subunit K, eIF3k (Eukaryotic translation initiation factor 3 subunit 12) (Muscle-specific gene M9 protein) (PLAC-24) (eIF-3 p25) (eIF-3 p28)",EIF3K,0.6707519091,0.6684779696,0.6834817723,0.7187549746,0.7227065646,0.6665729867,0.6372398449,0.7265342327,0.6143427383,0.6010674899,0.608020709,0.6507077564,0.5870773381,0.6703207154
Q9UBQ7,"Glyoxylate reductase/hydroxypyruvate reductase, EC 1.1.1.79, EC 1.1.1.81",GRHPR,0.6939194013,0.7250176163,0.6892681067,0.6698501578,0.6689485272,0.7118162707,0.7117367387,0.6769798913,0.6615911345,0.5691099032,0.4578540557,0.5752097415,0.5517691949,0.5732452451
Q9UBR2,"Cathepsin Z, EC 3.4.18.1 (Cathepsin P) (Cathepsin X)",CTSZ,0.6768041006,0.6496536157,0.8321517123,0.7345777798,0.7527414714,0.6693993425,0.5715248129,0.7125271532,0.6410716394,0.6748219929,0.5393026959,0.5223393122,0.555642057,0.4505758732
Q9UBT2,"SUMO-activating enzyme subunit 2, EC 2.3.2.- (Anthracycline-associated resistance ARX) (Ubiquitin-like 1-activating enzyme E1B) (Ubiquitin-like modifier-activating enzyme 2)",UBA2,0.6679559052,0.6933934367,0.7235173245,0.6708427798,0.6805312078,0.6611648864,0.6615459001,0.6979401094,0.6251632155,0.6135724028,0.6426646515,0.5957537335,0.6514034401,0.6076903074
Q9UBW8,"COP9 signalosome complex subunit 7a, SGN7a, Signalosome subunit 7a (Dermal papilla-derived protein 10) (JAB1-containing signalosome subunit 7a)",COPS7A,0.6713087723,0.6766955383,0.7057749756,0.6949571772,0.68244468,0.6311275671,0.6396886,0.6800465773,0.5958344215,0.5843254427,0.5781325624,0.6693993425,0.6151182355,0.6476013848
Q9UBX5,"Fibulin-5, FIBL-5 (Developmental arteries and neural crest EGF-like protein, Dance) (Urine p50 protein, UP50)",FBLN5,0.6692359361,0.669562749,0.7424197629,0.730420243,0.7343732805,0.645024114,0.6449239953,0.7184114752,0.5269346268,0.6012799907,0.5039643361,0.4385595462,0.5343169487,0.4867189616
Q9UDT6,"CAP-Gly domain-containing linker protein 2 (Cytoplasmic linker protein 115, CLIP-115) (Cytoplasmic linker protein 2) (Williams-Beuren syndrome chromosomal region 3 protein) (Williams-Beuren syndrome chromosomal region 4 protein)",CLIP2,0.6693993425,0.6995010353,0.7042565498,0.6663509914,0.6980901265,0.6519873047,0.6494721406,0.7262051278,0.6263023314,0.6748825466,0.4565416572,0.4056043116,0.402405863,0.3335086416
Q9UEY8,Gamma-adducin (Adducin-like protein 70),ADD3,0.7204674857,0.7819903464,0.7241931856,0.7921803326,0.7391284733,0.7242132093,0.6183311993,0.7310892284,0.507902195,0.5374896238,0.5082315009,0.5033748223,0.4954093194,0.5522706726
Q9UGT4,Sushi domain-containing protein 2,SUSD2,0.6881524473,0.740126242,0.6435662017,0.73354117,0.6542369986,0.6768505412,0.6714730849,0.6673256001,0.4630670199,0.5530308907,0.5867108195,0.5859555872,0.599348475,0.6303881065
Q9UH65,"Switch-associated protein 70, SWAP-70",SWAP70,0.6929624441,0.7030293125,0.7232430638,0.6693993425,0.7077501675,0.6497813977,0.5438554802,0.7376114951,0.5929754414,0.5740285829,0.5183542588,0.541110943,0.4941676071,0.5601632276
Q9UH99,"SUN domain-containing protein 2 (Protein unc-84 homolog B) (Rab5-interacting protein, Rab5IP) (Sad1/unc-84 protein-like 2)",SUN2,0.6684742705,0.6811567683,0.7194748637,0.6867453985,0.6522544083,0.6703244146,0.6529997896,0.7079220579,0.611841039,0.6197678012,0.5136096407,0.5265225522,0.5357164786,0.5376506479
Q9UHD1,"Cysteine and histidine-rich domain-containing protein 1 (CHORD domain-containing protein 1, CHORD-containing protein 1, CHP-1) (Protein morgana)",CHORDC1,0.6665945412,0.6350087122,0.6726121455,0.71311339,0.6248746155,0.6606986606,0.6380268317,0.6807041386,0.6387746204,0.6245543163,0.6788190987,0.6793931122,0.680053654,0.6661865395
Q9UHD8,"Septin-9 (MLL septin-like fusion protein MSF-A, MLL septin-like fusion protein) (Ovarian/Breast septin, Ov/Br septin) (Septin D1)",SEPTIN9,0.6669955705,0.6742426317,0.757946796,0.7672609653,0.7173005604,0.639858676,0.6494835749,0.7120302994,0.6718031146,0.781933693,0.5170797767,0.3546220532,0.4947991587,0.3721097631
Q9UHD9,"Ubiquilin-2 (Chap1) (DSK2 homolog) (Protein linking IAP with cytoskeleton 2, PLIC-2, hPLIC-2) (Ubiquitin-like product Chap1/Dsk2)",UBQLN2,0.6734194475,0.6729826246,0.6783312918,0.689033612,0.6481240925,0.6693993425,0.6548206947,0.6838054088,0.5999504484,0.5760313175,0.5685270439,0.545750336,0.601433908,0.5663845051
Q9UHG3,"Prenylcysteine oxidase 1, EC 1.8.3.5 (Prenylcysteine lyase)",PCYOX1,0.6732176823,0.7228333413,0.6694116462,0.6821976403,0.6693870388,0.6686353047,0.598840393,0.6757895652,0.4056266272,0.3914051973,0.6058473354,0.597511479,0.600064665,0.596344715
Q9UHV9,Prefoldin subunit 2,PFDN2,0.6615274445,0.6896824933,0.6922927349,0.6916709539,0.6945422277,0.6665316875,0.665630861,0.7080415167,0.5829144535,0.5699982651,0.6212163047,0.6722669975,0.6381944952,0.6847121057
Q9UHX1,"Poly(U)-binding-splicing factor PUF60 (60 kDa poly(U)-binding-splicing factor) (FUSE-binding protein-interacting repressor, FBP-interacting repressor) (Ro-binding protein 1, RoBP1) (Siah-binding protein 1, Siah-BP1)",PUF60,0.6931338922,0.6619081366,0.6890111757,0.6858392244,0.6650456696,0.6693993425,0.5730655945,0.672429439,0.594582818,0.7746068987,0.5808676104,0.5644182495,0.5635507858,0.5743911109
Q9UHY7,"Enolase-phosphatase E1, EC 3.1.3.77 (2,3-diketo-5-methylthio-1-phosphopentane phosphatase) (MASA homolog)",ENOPH1,0.7134487674,0.7112619994,0.7030223565,0.7054635624,0.6876912583,0.696473874,0.6177460481,0.7267053591,0.5781899396,0.4949445518,0.6070121243,0.591371181,0.6182423792,0.6511074267
Q9UI09,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 (13 kDa differentiation-associated protein) (Complex I-B17.2, CI-B17.2, CIB17.2) (NADH-ubiquinone oxidoreductase subunit B17.2)",NDUFA12,0.6693993425,0.702488511,0.716384495,0.692718219,0.6985439977,0.6574483942,0.6718601701,0.7018828134,0.4407956899,0.4845903349,0.4823466924,0.4470698714,0.5194301521,0.5136620322
Q9UI12,"V-type proton ATPase subunit H, V-ATPase subunit H (Nef-binding protein 1, NBP1) (Protein VMA13 homolog) (V-ATPase 50/57 kDa subunits) (Vacuolar proton pump subunit H) (Vacuolar proton pump subunit SFD)",ATP6V1H,0.6715880404,0.6577378939,0.7220069806,0.6767570569,0.6716277662,0.6462577846,0.6672106446,0.6570955263,0.5838405107,0.5774917227,0.6645661456,0.6319228593,0.6769235997,0.6307600508
Q9UI30,Multifunctional methyltransferase subunit TRM112-like protein (tRNA methyltransferase 112 homolog),TRMT112,0.6702294024,0.6645478106,0.6900900445,0.6519409043,0.6931371893,0.6992074344,0.6648249261,0.6693993425,0.6827554096,0.6247762158,0.5513938907,0.5718501482,0.5514115019,0.5364029647
Q9UIA9,"Exportin-7, Exp7 (Ran-binding protein 16)",XPO7,0.6693993425,0.6915714786,0.6633120491,0.656753595,0.6348232716,0.6393744476,0.6855341239,0.6439450844,0.553037123,0.5753912317,0.6989673105,0.7265845332,0.70590517,0.7248647444
Q9UJ70,"N-acetyl-D-glucosamine kinase, N-acetylglucosamine kinase, EC 2.7.1.59 (GlcNAc kinase)",NAGK,0.7256154733,0.6696428037,0.7333599914,0.687391787,0.6678485491,0.6355380543,0.6741103464,0.6691558813,0.5856174556,0.5948536208,0.607642173,0.6021001945,0.6086429171,0.6169238741
Q9UJU6,"Drebrin-like protein (Cervical SH3P7) (Cervical mucin-associated protein) (Drebrin-F) (HPK1-interacting protein of 55 kDa, HIP-55) (SH3 domain-containing protein 7)",DBNL,0.7040654398,0.6840370488,0.7257052986,0.6927477721,0.7029544848,0.6279751972,0.6414496375,0.7190536417,0.6707214312,0.6680772538,0.5689342332,0.5610570277,0.5897363925,0.5698016063
Q9UJZ1,"Stomatin-like protein 2, mitochondrial, SLP-2 (EPB72-like protein 2) (Paraprotein target 7, Paratarg-7)",STOML2,0.6693993425,0.7095971753,0.7523179977,0.6903148088,0.6599918901,0.6871788037,0.6742371232,0.7375703218,0.659933588,0.5830015447,0.4573675354,0.4719415718,0.4699413905,0.4856304228
